customer_id,customer_name,city,signup_date,signup_channel,customer_segment
CUST_01069,Customer 1069,Dubai,2025-01-30 01:06:37,Web,Regular
CUST_01070,Customer 1070,Dubai,2025-05-04 05:31:32,App,VIP
CUST_01071,Customer 1071,Dubai,2025-05-04 06:11:24,App,Regular
CUST_01072,Customer 1072,Dubai,2025-04-09 23:17:40,Web,Regular
CUST_01073,Customer 1073,Dubai,2025-07-06 11:01:38,App,Regular
CUST_01074,Customer 1074,Dubai,2025-11-10 18:25:56,App,Premium
CUST_01075,Customer 1075,Ras Al Khaimah,2025-04-16 08:23:46,Web,Regular
CUST_01076,Customer 1076,Abu Dhabi,2025-12-27 12:55:20,App,Regular
CUST_01077,Customer 1077,Dubai,2025-04-03 10:12:40,App,Regular
CUST_01078,Customer 1078,Sharjah,2025-10-15 23:57:09,Web,Premium
CUST_01079,Customer 1079,Dubai,2025-01-21 01:02:22,Web,VIP
CUST_01080,Customer 1080,Ajman,2025-10-21 15:14:24,Web,Regular
CUST_01081,Customer 1081,Sharjah,2025-02-24 18:30:14,Web,Regular
CUST_01082,Customer 1082,Dubai,2025-06-06 07:17:42,Web,VIP
CUST_01083,Customer 1083,Abu Dhabi,2025-07-23 16:37:17,Web,Regular
CUST_01084,Customer 1084,Ajman,2025-02-13 20:30:01,App,Premium
CUST_01085,Customer 1085,Ajman,2025-02-28 15:36:03,Web,Premium
CUST_01086,Customer 1086,Abu Dhabi,2025-03-17 17:47:31,Call Center,Regular
CUST_01087,Customer 1087,Abu Dhabi,2025-08-04 16:15:15,App,Regular
CUST_01088,Customer 1088,Dubai,2025-05-29 15:17:51,App,Regular
CUST_01089,Customer 1089,Ras Al Khaimah,2025-05-25 05:24:01,App,Regular
CUST_01090,Customer 1090,Dubai,2025-04-25 02:42:57,App,Regular
CUST_01091,Customer 1091,Ajman,2025-06-02 21:11:55,App,Regular
CUST_01092,Customer 1092,Abu Dhabi,2025-01-17 20:11:25,Web,Regular
CUST_01093,Customer 1093,Abu Dhabi,2025-04-24 11:18:11,Call Center,Regular
CUST_01094,Customer 1094,Abu Dhabi,2025-11-14 02:55:48,App,Regular
CUST_01095,Customer 1095,Dubai,2025-12-22 02:57:27,App,Regular
CUST_01096,Customer 1096,Dubai,2025-02-18 02:49:50,App,Premium
CUST_01097,Customer 1097,Dubai,2025-10-10 16:02:29,Web,Regular
CUST_01098,Customer 1098,Dubai,2025-02-12 05:14:05,App,Premium
CUST_01099,Customer 1099,Sharjah,2025-08-17 22:16:30,App,Regular
CUST_01100,Customer 1100,Dubai,2025-05-21 12:11:47,App,Regular
CUST_01101,Customer 1101,Dubai,2025-04-25 21:29:48,App,Premium
CUST_01102,Customer 1102,Ras Al Khaimah,2025-05-19 16:03:06,App,Regular
CUST_01103,Customer 1103,Ajman,2025-04-08 21:06:30,Web,Regular
CUST_01104,Customer 1104,Ajman,2025-04-08 16:55:35,Web,Regular
CUST_01105,Customer 1105,Ras Al Khaimah,2025-10-18 13:02:09,Web,Regular
CUST_01106,Customer 1106,Dubai,2025-06-02 12:50:19,App,Regular
CUST_01107,Customer 1107,Dubai,2025-08-16 02:09:58,Web,Regular
CUST_01108,Customer 1108,Sharjah,2025-05-02 00:28:14,Web,Regular
CUST_01109,Customer 1109,Sharjah,2025-06-03 07:52:45,App,Regular
CUST_01110,Customer 1110,Dubai,2025-12-17 13:58:57,Web,Regular
CUST_01111,Customer 1111,Sharjah,2025-02-23 11:58:09,App,Regular
CUST_01112,Customer 1112,Dubai,2025-06-25 06:36:39,Web,Regular
CUST_01113,Customer 1113,Dubai,2025-08-18 13:32:17,App,Regular
CUST_01114,Customer 1114,Abu Dhabi,2025-05-31 17:12:30,Call Center,VIP
CUST_01115,Customer 1115,Abu Dhabi,2025-10-25 09:16:24,App,Regular
CUST_01116,Customer 1116,Abu Dhabi,2025-11-21 00:22:35,Web,Regular
CUST_01117,Customer 1117,Dubai,2025-07-22 07:05:20,Web,Regular
CUST_01118,Customer 1118,Ajman,2025-09-13 20:47:10,Web,VIP
CUST_01119,Customer 1119,Dubai,2025-03-03 22:39:52,App,Regular
CUST_01120,Customer 1120,Dubai,2025-01-10 16:42:06,App,VIP
CUST_01121,Customer 1121,Ajman,2025-03-21 12:43:28,Web,Regular
CUST_01122,Customer 1122,Ras Al Khaimah,2025-06-17 20:54:17,App,Regular
CUST_01123,Customer 1123,Ajman,2025-04-01 19:41:16,App,Premium
CUST_01124,Customer 1124,Sharjah,2025-07-26 20:56:49,Web,Regular
CUST_01125,Customer 1125,Sharjah,2025-05-19 19:28:31,App,Regular
CUST_01126,Customer 1126,Abu Dhabi,2025-07-14 10:59:49,App,Premium
CUST_01127,Customer 1127,Dubai,2025-09-14 14:36:00,App,VIP
CUST_01128,Customer 1128,Abu Dhabi,2025-01-13 10:13:42,App,Regular
CUST_01129,Customer 1129,Dubai,2025-09-16 14:04:07,Web,Regular
CUST_01130,Customer 1130,Dubai,2025-06-22 01:32:33,Web,Premium
CUST_01131,Customer 1131,Sharjah,2025-10-30 18:40:07,Web,Regular
CUST_01132,Customer 1132,Abu Dhabi,2025-07-12 21:20:40,Call Center,Premium
CUST_01133,Customer 1133,Dubai,2025-08-12 09:04:05,App,Regular
CUST_01134,Customer 1134,Dubai,2025-08-22 11:23:48,App,Regular
CUST_01135,Customer 1135,Sharjah,2025-05-30 13:42:03,App,VIP
CUST_01136,Customer 1136,Dubai,2025-11-24 13:28:24,App,Regular
CUST_01137,Customer 1137,Ajman,2025-08-20 04:38:23,Call Center,Regular
CUST_01138,Customer 1138,Abu Dhabi,2025-07-10 09:57:48,App,Regular
CUST_01139,Customer 1139,Abu Dhabi,2025-03-04 15:30:35,App,Regular
CUST_01140,Customer 1140,Abu Dhabi,2025-01-20 09:34:02,App,Regular
CUST_01141,Customer 1141,Sharjah,2025-11-18 06:04:40,Web,Premium
CUST_01142,Customer 1142,dubai,2025-02-15 16:43:44,Web,Regular
CUST_01143,Customer 1143,Sharjah,2025-09-06 01:37:46,App,Regular
CUST_01144,Customer 1144,Abu Dhabi,2025-08-29 00:47:14,Call Center,Premium
CUST_01145,Customer 1145,Dubai,2025-05-07 11:56:56,App,Regular
CUST_01146,Customer 1146,Ajman,2025-12-06 18:10:34,App,Regular
CUST_01147,Customer 1147,Sharjah,2025-12-26 13:41:53,Web,Regular
CUST_01148,Customer 1148,Sharjah,2025-02-15 03:36:11,App,VIP
CUST_01149,Customer 1149,Ajman,2025-03-19 09:34:59,Call Center,Regular
CUST_01150,Customer 1150,Ajman,2025-02-20 05:10:41,Call Center,Regular
CUST_01151,Customer 1151,Sharjah,2025-03-06 23:53:50,Web,Regular
CUST_01152,Customer 1152,Sharjah,2025-10-03 14:26:58,Web,Regular
CUST_01153,Customer 1153,Sharjah,2025-07-28 07:11:08,App,Regular
CUST_01154,Customer 1154,Sharjah,2025-01-29 07:52:50,Call Center,Regular
CUST_01155,Customer 1155,Abu Dhabi,2025-07-06 14:05:36,App,Regular
CUST_01156,Customer 1156,Sharjah,2025-04-29 00:18:13,Web,VIP
CUST_01157,Customer 1157,Dubai,2025-04-29 05:32:31,Call Center,Regular
CUST_01158,Customer 1158,Ajman,2025-11-29 18:15:19,Call Center,Regular
CUST_01159,Customer 1159,Ajman,2025-06-09 03:15:23,Web,Regular
CUST_01160,Customer 1160,Dubai,2025-06-15 07:22:26,App,Regular
CUST_01161,Customer 1161,Sharjah,2025-06-19 15:07:16,Call Center,Regular
CUST_01162,Customer 1162,Dubai,2025-11-30 10:59:28,Web,Regular
CUST_01163,Customer 1163,Dubai,2026-01-03 11:08:41,Call Center,Regular
CUST_01164,Customer 1164,Sharjah,2025-06-13 12:38:46,Web,Premium
CUST_01165,Customer 1165,Dubai,2025-03-25 20:32:25,App,Regular
CUST_01166,Customer 1166,Sharjah,2025-04-19 20:03:40,App,Regular
CUST_01167,Customer 1167,Sharjah,2025-09-01 09:55:44,Web,Regular
CUST_01168,Customer 1168,Abu Dhabi,2025-01-28 00:47:55,Web,Regular
CUST_01169,Customer 1169,Dubai,2025-01-28 18:58:32,App,Regular
CUST_01170,Customer 1170,Dubai,2025-02-09 09:25:11,Web,Regular
CUST_01171,Customer 1171,Abu Dhabi,2025-07-20 11:40:38,App,Regular
CUST_01172,Customer 1172,Ras Al Khaimah,2025-08-08 21:35:05,Web,Premium
CUST_01173,Customer 1173,Abu Dhabi,2025-11-13 08:11:26,App,Regular
CUST_01174,Customer 1174,Dubai,2025-05-27 16:36:38,App,Regular
CUST_01175,Customer 1175,Abu Dhabi,2025-08-02 08:14:12,App,Regular
CUST_01176,Customer 1176,Abu Dhabi,2025-04-18 19:35:48,App,Regular
CUST_01177,Customer 1177,Sharjah,2025-01-29 09:54:50,App,Regular
CUST_01178,Customer 1178,Dubai,2025-04-29 11:20:44,App,VIP
CUST_01179,Customer 1179,Sharjah,2025-06-08 01:59:00,App,Regular
CUST_01180,Customer 1180,Abu Dhabi,2025-09-15 00:28:16,Call Center,VIP
CUST_01181,Customer 1181,Ras Al Khaimah,2025-09-09 15:30:31,Web,Premium
CUST_01182,Customer 1182,Dubai,2025-06-13 07:55:23,App,Regular
CUST_01183,Customer 1183,Abu Dhabi,2025-08-20 16:47:06,Call Center,Regular
CUST_01184,Customer 1184,Ajman,2025-10-02 10:16:48,App,Regular
CUST_01185,Customer 1185,Dubai,2025-08-02 10:26:11,Web,Regular
CUST_01186,Customer 1186,Ajman,2025-12-29 07:20:14,Web,VIP
CUST_01187,Customer 1187,Sharjah,2025-11-22 05:41:44,App,Regular
CUST_01188,Customer 1188,Dubai,2025-03-03 12:28:13,App,Premium
CUST_01189,Customer 1189,Dubai,2025-06-19 04:23:36,App,Regular
CUST_01190,Customer 1190,Sharjah,2025-07-12 00:28:04,App,Premium
CUST_01191,Customer 1191,Dubai,2025-11-30 21:38:27,Web,VIP
CUST_01192,Customer 1192,Abu Dhabi,2025-02-01 12:38:42,App,Regular
CUST_01193,Customer 1193,Dubai,2025-03-20 22:04:02,App,Regular
CUST_01194,Customer 1194,Abu Dhabi,2025-06-28 04:33:15,App,Regular
CUST_01195,Customer 1195,Dubai,2025-12-31 19:53:08,App,Premium
CUST_01196,Customer 1196,Ajman,2025-03-10 04:06:01,App,VIP
CUST_01197,Customer 1197,Ras Al Khaimah,2025-06-14 08:06:40,App,Premium
CUST_01198,Customer 1198,Ras Al Khaimah,2025-02-06 13:51:32,Web,Regular
CUST_01199,Customer 1199,Sharjah,2025-11-17 07:34:13,App,Regular
CUST_01200,Customer 1200,Dubai,2025-07-05 16:13:35,App,Premium
CUST_01201,Customer 1201,Sharjah,2025-04-28 17:05:42,Web,Regular
CUST_01202,Customer 1202,Dubai,2025-01-23 22:35:07,App,Premium
CUST_01203,Customer 1203,Dubai,2025-11-20 09:23:11,Web,Regular
CUST_01204,Customer 1204,Dubai,2025-06-04 04:48:40,Web,Regular
CUST_01205,Customer 1205,Abu Dhabi,2025-12-28 19:05:06,App,Regular
CUST_01206,Customer 1206,Sharjah,2025-08-19 09:43:10,App,Regular
CUST_01207,Customer 1207,Sharjah,2025-03-24 15:53:19,App,Regular
CUST_01208,Customer 1208,Abu Dhabi,2025-10-17 05:13:53,App,Regular
CUST_01209,Customer 1209,Dubai,2025-03-25 02:46:23,App,Regular
CUST_01210,Customer 1210,Ras Al Khaimah,2025-03-20 13:02:05,App,Regular
CUST_01211,Customer 1211,Abu Dhabi,2025-09-17 06:53:22,App,Regular
CUST_01212,Customer 1212,Abu Dhabi,2025-05-14 12:39:07,App,Premium
CUST_01213,Customer 1213,Dubai,2025-05-27 05:28:08,Web,VIP
CUST_01214,Customer 1214,Sharjah,2025-10-03 09:55:07,Web,Premium
CUST_01215,Customer 1215,Sharjah,2025-04-10 13:38:48,App,VIP
CUST_01216,Customer 1216,Dubai,2025-11-14 22:32:44,App,Regular
CUST_01217,Customer 1217,Dubai,2025-05-05 09:20:17,Web,Regular
CUST_01218,Customer 1218,Sharjah,2025-09-19 05:06:44,Web,Regular
CUST_01219,Customer 1219,Sharjah,2025-04-06 19:52:44,Web,Premium
CUST_01220,Customer 1220,Dubai,2025-03-31 05:55:47,App,Regular
CUST_01221,Customer 1221,Ras Al Khaimah,2025-11-27 23:43:26,Web,Regular
CUST_01222,Customer 1222,Dubai,2025-02-17 22:17:37,App,Premium
CUST_01223,Customer 1223,Abu Dhabi,2025-02-25 12:31:11,App,Regular
CUST_01224,Customer 1224,Ajman,2025-07-20 13:18:00,App,Regular
CUST_01225,Customer 1225,Abu Dhabi,2025-02-27 20:30:00,App,Regular
CUST_01226,Customer 1226,Abu Dhabi,2025-05-12 00:53:57,App,Regular
CUST_01227,Customer 1227,Dubai,2025-06-28 13:36:10,App,Regular
CUST_01228,Customer 1228,Dubai,2025-07-18 13:16:37,Web,Regular
CUST_01229,Customer 1229,Ras Al Khaimah,2025-09-17 08:13:43,Call Center,Regular
CUST_01230,Customer 1230,Abu Dhabi,2025-12-22 08:31:17,App,Regular
CUST_01231,Customer 1231,Ajman,2025-08-30 18:24:32,App,Premium
CUST_01232,Customer 1232,Dubai,2025-12-26 19:47:47,App,Premium
CUST_01233,Customer 1233,Dubai,2025-10-26 04:32:44,Web,Regular
CUST_01234,Customer 1234,Dxb,2025-07-22 23:40:06,App,Premium
CUST_01235,Customer 1235,Sharjah,2025-11-07 16:30:36,Call Center,Regular
CUST_01236,Customer 1236,Dubai,2025-08-25 01:48:28,App,Regular
CUST_01237,Customer 1237,Ajman,2025-11-10 03:23:13,App,Regular
CUST_01238,Customer 1238,Abu Dhabi,2025-07-27 06:39:04,Web,Regular
CUST_01239,Customer 1239,Ras Al Khaimah,2025-07-11 07:44:23,Web,Regular
CUST_01240,Customer 1240,Dubai,2025-02-28 15:57:59,App,Regular
CUST_01241,Customer 1241,Ajman,2025-06-12 04:26:46,App,Regular
CUST_01242,Customer 1242,Sharjah,2025-02-09 00:04:51,Call Center,Premium
CUST_01243,Customer 1243,Sharjah,2025-08-01 21:35:13,App,Regular
CUST_01244,Customer 1244,Sharjah,2025-05-19 06:56:02,Web,Regular
CUST_01245,Customer 1245,Sharjah,2025-06-08 11:03:55,App,Regular
CUST_01246,Customer 1246,Abu Dhabi,2025-10-21 09:32:53,Web,Regular
CUST_01247,Customer 1247,Dubai,2025-08-01 03:52:11,Web,Regular
CUST_01248,Customer 1248,Dubai,2025-09-25 15:20:11,App,Regular
CUST_01249,Customer 1249,Ajman,2025-08-15 23:45:24,Web,Regular
CUST_01250,Customer 1250,Abu Dhabi,2025-05-08 14:13:47,App,Premium
CUST_01251,Customer 1251,Sharjah,2025-04-26 19:28:39,App,Regular
CUST_01252,Customer 1252,Abu Dhabi,2025-12-28 17:47:33,Web,VIP
CUST_01253,Customer 1253,Dubai,2025-07-17 00:11:33,App,Regular
CUST_01254,Customer 1254,Dubai,2025-02-25 04:59:44,Web,Regular
CUST_01255,Customer 1255,Sharjah,2025-12-28 17:25:40,App,Regular
CUST_01256,Customer 1256,Abu Dhabi,2025-11-06 04:41:31,App,Regular
CUST_01257,Customer 1257,Dubai,2025-07-19 01:54:50,App,Regular
CUST_01258,Customer 1258,Abu Dhabi,2025-02-02 18:01:06,App,Regular
CUST_01259,Customer 1259,Dubai,2025-05-23 09:29:48,App,Premium
CUST_01260,Customer 1260,Abu Dhabi,2025-06-22 05:40:08,Web,VIP
CUST_01261,Customer 1261,Dubai,2025-06-01 23:28:48,Call Center,Regular
CUST_01262,Customer 1262,Sharjah,2025-04-20 05:47:33,Web,Regular
CUST_01263,Customer 1263,Dubai,2025-02-11 01:04:53,App,Regular
CUST_01264,Customer 1264,Abu Dhabi,2025-01-15 18:38:01,App,Regular
CUST_01265,Customer 1265,Dubai,2025-08-27 18:53:40,App,Premium
CUST_01266,Customer 1266,Dubai,2025-04-11 19:31:55,App,Premium
CUST_01267,Customer 1267,Dubai,2025-11-04 01:38:54,App,Premium
CUST_01268,Customer 1268,Abu Dhabi,2025-01-31 01:32:57,App,Regular
CUST_01269,Customer 1269,Abu Dhabi,2025-12-12 01:13:17,App,Regular
CUST_01270,Customer 1270,Dubai,2025-07-26 12:23:00,Call Center,Regular
CUST_01271,Customer 1271,Sharjah,2025-08-31 12:56:05,App,VIP
CUST_01272,Customer 1272,Ajman,2025-03-14 23:51:51,App,Regular
CUST_01273,Customer 1273,Sharjah,2025-04-29 17:14:41,App,Regular
CUST_01274,Customer 1274,Dubai,2025-07-07 01:24:37,App,Regular
CUST_01275,Customer 1275,Abu Dhabi,2025-11-11 02:02:56,Web,Premium
CUST_01276,Customer 1276,Dubai,2025-12-26 23:08:19,App,Regular
CUST_01277,Customer 1277,Dubai,2025-06-28 15:34:37,App,Regular
CUST_01278,Customer 1278,Ras Al Khaimah,2025-01-12 12:59:14,App,VIP
CUST_01279,Customer 1279,Dubai,2025-02-06 15:47:36,App,VIP
CUST_01280,Customer 1280,Abu Dhabi,2025-04-04 17:48:50,App,Regular
CUST_01281,Customer 1281,Abu Dhabi,2025-10-21 22:00:14,Web,Regular
CUST_01282,Customer 1282,Sharjah,2025-04-19 06:36:21,Web,Premium
CUST_01283,Customer 1283,Abu Dhabi,2025-03-13 16:24:21,Web,VIP
CUST_01284,Customer 1284,Dubai,2025-02-25 04:56:19,App,Regular
CUST_01285,Customer 1285,Dubai,2025-04-18 22:54:15,Web,Regular
CUST_01286,Customer 1286,Abu Dhabi,2025-11-03 13:20:28,App,Regular
CUST_01287,Customer 1287,Dubai,2025-06-09 23:13:46,App,Premium
CUST_01288,Customer 1288,Dubai,2025-05-15 14:00:56,Web,Regular
CUST_01289,Customer 1289,Dubai,2025-05-11 08:16:35,App,Regular
CUST_01290,Customer 1290,Dubai,2025-05-12 23:08:41,App,Regular
CUST_01291,Customer 1291,Dubai,2025-06-22 09:02:51,Web,VIP
CUST_01292,Customer 1292,Dubai,2025-12-19 02:15:53,App,Regular
CUST_01293,Customer 1293,Abu Dhabi,2025-10-12 17:18:29,Web,Regular
CUST_01294,Customer 1294,Sharjah,2025-08-15 12:34:08,App,Regular
CUST_01295,Customer 1295,Sharjah,2025-12-26 17:43:47,Web,Regular
CUST_01296,Customer 1296,Dubai,2025-04-03 04:11:34,Call Center,Regular
CUST_01297,Customer 1297,Dubai,2025-01-31 12:48:27,Web,Premium
CUST_01298,Customer 1298,Dubai,2025-03-25 21:50:07,App,Regular
CUST_01299,Customer 1299,Abu Dhabi,2026-01-01 17:02:38,App,VIP
CUST_01300,Customer 1300,Sharjah,2025-02-25 11:04:48,App,Regular
CUST_01301,Customer 1301,Dubai,2025-10-12 21:49:27,App,Regular
CUST_01302,Customer 1302,Ajman,2025-11-24 00:35:39,App,Regular
CUST_01303,Customer 1303,Dubai,2025-12-31 02:04:41,Web,Regular
CUST_01304,Customer 1304,Abu Dhabi,2025-10-07 17:45:47,App,Regular
CUST_01305,Customer 1305,Sharjah,2025-01-31 08:26:02,Call Center,Premium
CUST_01306,Customer 1306,Ajman,2025-09-11 16:25:25,App,Premium
CUST_01307,Customer 1307,Sharjah,2025-03-10 18:00:20,App,Regular
CUST_01308,Customer 1308,Sharjah,2025-11-01 20:42:17,App,VIP
CUST_01309,Customer 1309,Dubai,2025-08-17 08:20:10,Call Center,Regular
CUST_01310,Customer 1310,Sharjah,2025-05-06 16:29:17,Web,Premium
CUST_01311,Customer 1311,Dubai,2025-01-31 03:35:04,Web,Regular
CUST_01312,Customer 1312,Ajman,2025-06-03 02:40:33,Call Center,Regular
CUST_01313,Customer 1313,Abu Dhabi,2025-04-15 23:45:40,App,Premium
CUST_01314,Customer 1314,Sharjah,2025-10-20 07:40:54,App,Regular
CUST_01315,Customer 1315,Abu Dhabi,2025-04-09 19:26:23,App,Regular
CUST_01316,Customer 1316,Abu Dhabi,2025-07-20 13:36:31,Web,Regular
CUST_01317,Customer 1317,Abu Dhabi,2025-08-03 01:48:36,App,Regular
CUST_01318,Customer 1318,Sharjah,2025-10-22 14:39:20,App,Premium
CUST_01319,Customer 1319,Dubai,2025-08-23 05:31:34,Call Center,Regular
CUST_01320,Customer 1320,Dubai,2025-04-30 02:23:53,Call Center,VIP
CUST_01321,Customer 1321,Dubai,2025-08-16 08:40:38,Web,Regular
CUST_01322,Customer 1322,Dubai,2025-08-08 00:29:39,Web,Regular
CUST_01323,Customer 1323,Ajman,2025-03-06 09:22:00,Web,Premium
CUST_01324,Customer 1324,Dubai,2025-08-18 06:30:21,App,Regular
CUST_01325,Customer 1325,Ras Al Khaimah,2025-01-20 18:12:27,App,VIP
CUST_01326,Customer 1326,Dubai,2025-03-12 06:56:15,Web,Regular
CUST_01327,Customer 1327,Dubai,2025-10-09 00:07:43,Web,Regular
CUST_01328,Customer 1328,Sharjah,2025-05-29 10:17:14,App,Regular
CUST_01329,Customer 1329,Sharjah,2025-12-05 21:49:40,Call Center,Regular
CUST_01330,Customer 1330,Abu Dhabi,2025-10-20 23:55:15,App,Regular
CUST_01331,Customer 1331,Abu Dhabi,2025-03-19 21:57:32,App,Premium
CUST_01332,Customer 1332,Sharjah,2025-10-01 15:28:06,Web,Regular
CUST_01333,Customer 1333,Dubai,2025-08-03 12:32:35,App,Regular
CUST_01334,Customer 1334,Ras Al Khaimah,2025-06-17 13:58:06,App,Regular
CUST_01335,Customer 1335,Ras Al Khaimah,2025-07-07 04:21:06,App,Regular
CUST_01336,Customer 1336,Sharjah,2025-01-11 19:51:36,Web,Regular
CUST_01337,Customer 1337,Dubai,2025-01-08 09:17:19,App,Premium
CUST_01338,Customer 1338,Sharjah,2025-01-10 02:51:54,Web,Premium
CUST_01339,Customer 1339,Dubai,2025-03-26 10:20:55,Web,Premium
CUST_01340,Customer 1340,Dubai,2025-04-10 20:32:32,App,Premium
CUST_01341,Customer 1341,DUBAI,2025-08-19 21:00:06,Call Center,Regular
CUST_01342,Customer 1342,Abu Dhabi,2025-12-14 22:06:16,App,Premium
CUST_01343,Customer 1343,Ajman,2025-04-17 11:37:27,Call Center,Regular
CUST_01344,Customer 1344,Sharjah,2025-09-03 03:02:31,App,Regular
CUST_01345,Customer 1345,Sharjah,2025-07-20 08:17:48,Call Center,Regular
CUST_01346,Customer 1346,Abu Dhabi,2025-07-16 09:17:46,App,Regular
CUST_01347,Customer 1347,Dubai,2025-10-31 06:51:47,App,Premium
CUST_01348,Customer 1348,Dubai,2025-02-23 14:10:47,App,Regular
CUST_01349,Customer 1349,Ras Al Khaimah,2025-06-11 19:36:34,App,Premium
CUST_01350,Customer 1350,Dubai,2025-12-18 11:46:36,Web,Regular
CUST_01351,Customer 1351,Ajman,2025-03-28 03:47:52,App,Regular
CUST_01352,Customer 1352,Abu Dhabi,2025-08-11 12:38:57,Web,Premium
CUST_01353,Customer 1353,Abu Dhabi,2025-03-30 23:08:17,App,Regular
CUST_01354,Customer 1354,Sharjah,2025-08-23 04:42:52,App,Regular
CUST_01355,Customer 1355,Abu Dhabi,2025-09-22 07:44:14,Web,Regular
CUST_01356,Customer 1356,Ajman,2025-09-10 23:49:15,App,Regular
CUST_01357,Customer 1357,Ajman,2025-09-12 12:36:38,Web,Regular
CUST_01358,Customer 1358,Abu Dhabi,2025-06-09 22:23:21,Web,Regular
CUST_01359,Customer 1359,Dubai,2025-07-26 00:06:27,Web,VIP
CUST_01360,Customer 1360,Abu Dhabi,2025-08-23 21:19:21,App,Premium
CUST_01361,Customer 1361,Ajman,2025-10-21 00:05:59,Web,Premium
CUST_01362,Customer 1362,Dubai,2025-09-20 16:51:20,Call Center,Premium
CUST_01363,Customer 1363,Abu Dhabi,2025-08-29 19:16:06,Web,Regular
CUST_01364,Customer 1364,Abu Dhabi,2025-07-18 20:03:16,App,Regular
CUST_01365,Customer 1365,Sharjah,2026-01-01 21:03:51,Web,Regular
CUST_01366,Customer 1366,Dubai,2025-12-15 15:08:15,Web,Regular
CUST_01367,Customer 1367,Sharjah,2025-05-09 06:16:51,Web,VIP
CUST_01368,Customer 1368,Ajman,2025-09-30 10:06:41,App,Regular
CUST_01369,Customer 1369,Dubai,2025-07-20 03:49:30,App,Regular
CUST_01370,Customer 1370,Dubai,2025-04-05 00:17:18,Web,Regular
CUST_01371,Customer 1371,Ras Al Khaimah,2025-11-28 09:19:27,App,Regular
CUST_01372,Customer 1372,Dubai,2025-09-24 02:14:51,Web,Regular
CUST_01373,Customer 1373,Ajman,2025-06-26 12:20:37,App,Regular
CUST_01374,Customer 1374,Abu Dhabi,2025-11-13 11:03:04,App,Regular
CUST_01375,Customer 1375,Dubai,2025-04-06 06:32:48,App,Regular
CUST_01376,Customer 1376,Ajman,2025-11-29 15:24:42,App,Regular
CUST_01377,Customer 1377,Abu Dhabi,2025-12-11 20:49:29,Call Center,Regular
CUST_01378,Customer 1378,Abu Dhabi,2025-01-29 21:04:43,Web,Premium
CUST_01379,Customer 1379,Dubai,2025-05-10 14:46:30,Web,Regular
CUST_01380,Customer 1380,Abu Dhabi,2025-01-12 20:17:45,App,Regular
CUST_01381,Customer 1381,Dubai,2025-10-01 22:14:16,Web,VIP
CUST_01382,Customer 1382,Dubai,2025-09-20 19:01:45,Web,Regular
CUST_01383,Customer 1383,Ras Al Khaimah,2025-06-24 05:22:32,Web,Premium
CUST_01384,Customer 1384,Dubai,2025-01-07 13:43:37,App,VIP
CUST_01385,Customer 1385,Sharjah,2025-05-15 14:02:34,Web,Regular
CUST_01386,Customer 1386,Dubai,2025-01-12 14:52:28,Web,Premium
CUST_01387,Customer 1387,Sharjah,2025-05-23 04:19:30,Call Center,Premium
CUST_01388,Customer 1388,Dubai,2025-11-15 01:10:34,App,Regular
CUST_01389,Customer 1389,Ras Al Khaimah,2025-09-14 01:35:08,Web,Regular
CUST_01390,Customer 1390,Abu Dhabi,2025-11-19 22:46:12,Web,VIP
CUST_01391,Customer 1391,Dubai,2025-07-13 06:35:51,App,Premium
CUST_01392,Customer 1392,Dubai,2025-06-09 04:47:35,App,Regular
CUST_01393,Customer 1393,Dubai,2025-01-12 11:57:55,App,Regular
CUST_01394,Customer 1394,Abu Dhabi,2025-09-27 02:37:34,App,Premium
CUST_01395,Customer 1395,Dubai,2025-04-26 02:40:27,App,Regular
CUST_01396,Customer 1396,Sharjah,2025-04-23 01:26:34,Web,Regular
CUST_01397,Customer 1397,Abu Dhabi,2025-04-18 00:25:14,Web,Premium
CUST_01398,Customer 1398,Dubai,2025-09-18 03:15:12,Web,Regular
CUST_01399,Customer 1399,Abu Dhabi,2025-03-16 16:37:04,Call Center,Regular
CUST_01400,Customer 1400,Sharjah,2025-04-17 12:48:46,App,Premium
CUST_01401,Customer 1401,Dubai,2025-06-23 04:12:35,App,Premium
CUST_01402,Customer 1402,Dubai,2025-03-14 17:24:53,Web,Regular
CUST_01403,Customer 1403,Dubai,2025-03-16 16:22:47,App,Regular
CUST_01404,Customer 1404,Sharjah,2025-11-09 18:04:37,App,Regular
CUST_01405,Customer 1405,Sharjah,2025-03-06 13:18:51,App,VIP
CUST_01406,Customer 1406,Abu Dhabi,2026-01-03 07:24:30,App,Regular
CUST_01407,Customer 1407,Sharjah,2025-10-26 08:23:58,Web,Regular
CUST_01408,Customer 1408,Sharjah,2025-08-20 11:39:20,App,Regular
CUST_01409,Customer 1409,Abu Dhabi,2025-05-08 06:18:21,App,Premium
CUST_01410,Customer 1410,Ajman,2025-05-13 01:49:13,App,Regular
CUST_01411,Customer 1411,Dubai,2025-12-01 23:12:48,Web,Regular
CUST_01412,Customer 1412,Dubai,2025-02-18 16:46:41,App,Regular
CUST_01413,Customer 1413,Dubai,2025-01-05 10:42:12,Web,Premium
CUST_01414,Customer 1414,Dubai,2025-09-15 18:17:55,App,Regular
CUST_01415,Customer 1415,Abu Dhabi,2025-10-25 08:58:27,App,Regular
CUST_01416,Customer 1416,Ajman,2025-07-06 08:27:20,App,Regular
