fulfillment_id,order_id,warehouse_hub,delivery_zone,promised_date,delivery_status,actual_delivery_date,delay_reason,delivery_partner
FUL_006673,ORD_006673,Dubai Hub,Zone F,2025-12-18 08:05:29,On Time,2025-12-17 08:05:29,,QuickShip
FUL_006674,ORD_006674,Abu Dhabi Hub,Zone E,2026-01-03 21:33:50,Failed,2026-01-07 21:33:50,,SpeedLink
FUL_006675,ORD_006675,Dubai Hub,Zone D,2025-11-05 14:37:58,On Time,2025-11-05 14:37:58,,QuickShip
FUL_006676,ORD_006676,Sharjah Hub,Zone A,2025-12-20 03:47:36,Delayed,2025-12-21 03:47:36,Address Issue,SpeedLink
FUL_006677,ORD_006677,Abu Dhabi Hub,Zone D,2025-10-24 19:57:33,On Time,2025-10-23 19:57:33,,SpeedLink
FUL_006678,ORD_006678,Dubai Hub,Zone C,2026-01-07 08:16:56,On Time,2026-01-07 08:16:56,,QuickShip
FUL_006679,ORD_006679,Sharjah Hub,Zone A,2025-12-21 10:16:59,On Time,2025-12-21 10:16:59,,SpeedLink
FUL_006680,ORD_006680,Abu Dhabi Hub,Zone C,2025-11-19 07:25:53,Delayed,2025-11-23 07:25:53,Address Issue,SpeedLink
FUL_006681,ORD_006681,Dubai Hub,Zone B,2025-12-10 01:12:30,On Time,2025-12-10 01:12:30,,FastTrack
FUL_006682,ORD_006682,Abu Dhabi Hub,Zone E,2025-12-30 14:30:40,On Time,2025-12-29 14:30:40,,QuickShip
FUL_006683,ORD_006683,Dubai Hub,Zone F,2025-12-05 21:12:26,On Time,2025-12-05 21:12:26,,FastTrack
FUL_006684,ORD_006684,Dubai Hub,Zone D,2025-11-26 13:08:03,On Time,2025-11-26 13:08:03,,SpeedLink
FUL_006685,ORD_006685,Abu Dhabi Hub,Zone D,2025-12-22 02:10:11,On Time,2025-12-22 02:10:11,,QuickShip
FUL_006686,ORD_006686,Abu Dhabi Hub,Zone D,2025-11-17 03:55:56,On Time,2025-11-16 03:55:56,,FastTrack
FUL_006687,ORD_006687,Dubai Hub,Zone E,2025-12-13 19:02:41,On Time,2025-12-12 19:02:41,,FastTrack
FUL_006688,ORD_006688,Abu Dhabi Hub,Zone D,2025-10-18 20:13:54,On Time,2025-10-18 20:13:54,,FastTrack
FUL_006689,ORD_006689,Dubai Hub,Zone C,2025-12-04 01:42:10,On Time,2025-12-03 01:42:10,,QuickShip
FUL_006690,ORD_006690,Abu Dhabi Hub,Zone D,2025-11-09 21:29:08,On Time,2025-11-09 21:29:08,,FastTrack
FUL_006691,ORD_006691,Sharjah Hub,Zone F,2025-11-11 15:48:48,On Time,2025-11-11 15:48:48,,QuickShip
FUL_006692,ORD_006692,Dubai Hub,Zone D,2025-10-26 22:23:03,On Time,2025-10-26 22:23:03,,SpeedLink
FUL_006693,ORD_006693,Abu Dhabi Hub,Zone F,2025-12-11 22:48:02,On Time,2025-12-10 22:48:02,,QuickShip
FUL_006694,ORD_006694,Sharjah Hub,Zone D,2025-11-18 21:24:17,On Time,2025-11-17 21:24:17,,QuickShip
FUL_006695,ORD_006695,Sharjah Hub,Zone C,2025-12-19 04:59:12,Delayed,2025-12-25 04:59:12,Traffic/Weather,SpeedLink
FUL_006696,ORD_006696,Dubai Hub,Zone E,2025-12-25 00:16:11,On Time,2025-12-25 00:16:11,,SpeedLink
FUL_006697,ORD_006697,Dubai Hub,Zone A,2025-12-24 13:44:53,On Time,2025-12-23 13:44:53,,FastTrack
FUL_006698,ORD_006698,Abu Dhabi Hub,Zone F,2025-12-05 22:25:16,On Time,2025-12-04 22:25:16,,SpeedLink
FUL_006699,ORD_006699,Abu Dhabi Hub,Zone B,2025-12-01 09:40:25,On Time,2025-11-30 09:40:25,,SpeedLink
FUL_006700,ORD_006700,Abu Dhabi Hub,Zone F,2025-10-21 01:03:12,on-time,2025-10-20 01:03:12,,FastTrack
FUL_006701,ORD_006701,Dubai Hub,Zone D,2025-12-16 02:11:09,On Time,2025-12-16 02:11:09,,SpeedLink
FUL_006702,ORD_006702,Dubai Hub,Zone E,2025-10-23 22:01:40,On Time,2025-10-23 22:01:40,,FastTrack
FUL_006703,ORD_006703,Abu Dhabi Hub,Zone A,2025-10-27 05:39:04,Delayed,2025-11-02 05:39:04,Traffic/Weather,FastTrack
FUL_006704,ORD_006704,Dubai Hub,Zone C,2025-11-04 01:39:06,On Time,2025-11-03 01:39:06,,QuickShip
FUL_006705,ORD_006705,Dubai Hub,Zone E,2025-12-16 17:51:04,OnTime,2025-12-15 17:51:04,,FastTrack
FUL_006706,ORD_006706,Sharjah Hub,Zone F,2025-10-10 14:40:12,On Time,2025-10-10 14:40:12,,FastTrack
FUL_006707,ORD_006707,Abu Dhabi Hub,Zone E,2025-12-27 10:36:43,Failed,2025-12-28 10:36:43,,FastTrack
FUL_006708,ORD_006708,Sharjah Hub,Zone C,2025-11-11 20:46:54,On Time,2025-11-11 20:46:54,,QuickShip
FUL_006709,ORD_006709,Sharjah Hub,Zone A,2025-10-12 07:45:55,On Time,2025-10-12 07:45:55,,SpeedLink
FUL_006710,ORD_006710,Dubai Hub,Zone F,2025-10-11 11:44:22,On Time,2025-10-11 11:44:22,,QuickShip
FUL_006711,ORD_006711,Abu Dhabi Hub,Zone C,2025-11-03 01:17:17,Delayed,2025-11-09 01:17:17,Address Issue,FastTrack
FUL_006712,ORD_006712,Dubai Hub,Zone A,2026-01-01 16:24:10,On Time,2025-12-31 16:24:10,,FastTrack
FUL_006713,ORD_006713,Sharjah Hub,Zone A,2026-01-07 07:59:50,On Time,2026-01-06 07:59:50,,QuickShip
FUL_006714,ORD_006714,Abu Dhabi Hub,Zone D,2025-11-27 18:38:59,Delayed,2025-12-04 18:38:59,Rider Unavailable,QuickShip
FUL_006715,ORD_006715,Abu Dhabi Hub,Zone C,2025-11-13 03:59:16,Delayed,2025-11-14 03:59:16,Warehouse Delay,QuickShip
FUL_006716,ORD_006716,Dubai Hub,Zone B,2025-11-22 11:25:30,Pending,,,SpeedLink
FUL_006717,ORD_006717,Abu Dhabi Hub,Zone D,2025-12-28 02:13:28,Pending,,,QuickShip
FUL_006718,ORD_006718,Dubai Hub,Zone A,2025-12-04 12:33:10,On Time,2025-12-03 12:33:10,,QuickShip
FUL_006719,ORD_006719,Dubai Hub,Zone C,2025-12-29 22:02:55,On Time,2025-12-29 22:02:55,,SpeedLink
FUL_006720,ORD_006720,Dubai Hub,Zone F,2025-10-18 10:46:46,On Time,2025-10-17 10:46:46,,QuickShip
FUL_006721,ORD_006721,Abu Dhabi Hub,Zone C,2025-12-20 16:03:05,On Time,2025-12-19 16:03:05,,SpeedLink
FUL_006722,ORD_006722,Sharjah Hub,Zone E,2025-10-13 12:57:58,On Time,2025-10-13 12:57:58,,FastTrack
FUL_006723,ORD_006723,Abu Dhabi Hub,Zone B,2025-11-26 22:58:38,On Time,2025-11-25 22:58:38,,QuickShip
FUL_006724,ORD_006724,Dubai Hub,Zone A,2025-11-09 13:02:48,Delayed,2025-11-12 13:02:48,Traffic/Weather,SpeedLink
FUL_006725,ORD_006725,Abu Dhabi Hub,Zone B,2025-12-31 22:55:00,On Time,2025-12-31 22:55:00,,FastTrack
FUL_006726,ORD_006726,Abu Dhabi Hub,Zone F,2025-11-14 04:13:57,On Time,2025-11-13 04:13:57,,QuickShip
FUL_006727,ORD_006727,Abu Dhabi Hub,Zone E,2025-12-31 20:30:42,On Time,2025-12-31 20:30:42,,QuickShip
FUL_006728,ORD_006728,Dubai Hub,Zone A,2025-11-23 12:04:16,On Time,2025-11-23 12:04:16,,SpeedLink
FUL_006729,ORD_006729,Dubai Hub,Zone D,2025-10-15 02:04:42,Failed,2025-10-20 02:04:42,,SpeedLink
FUL_006730,ORD_006730,Dubai Hub,Zone C,2025-10-27 19:29:31,Delayed,2025-10-29 19:29:31,Rider Unavailable,QuickShip
FUL_006731,ORD_006731,Dubai Hub,Zone D,2025-11-19 23:09:05,Delayed,2025-11-22 23:09:05,Customer Unavailable,QuickShip
FUL_006732,ORD_006732,Abu Dhabi Hub,Zone B,2025-12-13 15:10:15,Delayed,2025-12-20 15:10:15,Address Issue,SpeedLink
FUL_006733,ORD_006733,Sharjah Hub,Zone A,2025-11-30 21:34:04,On Time,2025-11-29 21:34:04,,FastTrack
FUL_006734,ORD_006734,Dubai Hub,Zone F,2025-11-19 00:31:28,On Time,2025-11-19 00:31:28,,SpeedLink
FUL_006735,ORD_006735,Sharjah Hub,Zone F,2025-12-08 09:23:21,Failed,2025-12-09 09:23:21,,QuickShip
FUL_006736,ORD_006736,Sharjah Hub,Zone B,2025-12-04 17:55:18,On Time,2025-12-03 17:55:18,,FastTrack
FUL_006737,ORD_006737,Sharjah Hub,Zone D,2025-10-18 20:11:11,On Time,2025-10-18 20:11:11,,SpeedLink
FUL_006738,ORD_006738,Sharjah Hub,Zone F,2025-10-14 14:39:40,On Time,2025-10-13 14:39:40,,FastTrack
FUL_006739,ORD_006739,Sharjah Hub,Zone B,2025-12-18 13:49:09,On Time,2025-12-18 13:49:09,,SpeedLink
FUL_006740,ORD_006740,Dubai Hub,Zone B,2025-10-12 05:52:15,Pending,,,QuickShip
FUL_006741,ORD_006741,Dubai Hub,Zone D,2025-10-08 04:11:03,Pending,,,QuickShip
FUL_006742,ORD_006742,Sharjah Hub,Zone A,2025-11-23 01:10:11,Delayed,2025-11-28 01:10:11,Address Issue,SpeedLink
FUL_006743,ORD_006743,Abu Dhabi Hub,Zone F,2025-10-26 06:04:37,Failed,2025-10-28 06:04:37,,FastTrack
FUL_006744,ORD_006744,Dubai Hub,Zone B,2025-12-19 01:08:29,Delayed,2025-12-25 01:08:29,Address Issue,SpeedLink
FUL_006745,ORD_006745,Sharjah Hub,Zone F,2025-10-22 19:56:58,On Time,2025-10-22 19:56:58,,SpeedLink
FUL_006746,ORD_006746,Dubai Hub,Zone D,2025-12-09 15:57:06,Pending,,,FastTrack
FUL_006747,ORD_006747,Dubai Hub,Zone C,2025-12-05 15:25:10,On Time,2025-12-05 15:25:10,,QuickShip
FUL_006748,ORD_006748,Dubai Hub,Zone B,2025-11-23 12:25:05,On Time,2025-11-22 12:25:05,,SpeedLink
FUL_006749,ORD_006749,Abu Dhabi Hub,Zone D,2025-10-20 09:50:31,On Time,2025-10-19 09:50:31,,QuickShip
FUL_006750,ORD_006750,Dubai Hub,Zone D,2025-10-27 19:07:56,Failed,2025-10-29 19:07:56,,QuickShip
FUL_006751,ORD_006751,Sharjah Hub,Zone A,2025-12-23 11:31:55,On Time,2025-12-22 11:31:55,,FastTrack
FUL_006752,ORD_006752,Dubai Hub,Zone E,2025-12-19 01:04:27,On Time,2025-12-18 01:04:27,,QuickShip
FUL_006753,ORD_006753,Dubai Hub,Zone D,2025-11-09 15:58:31,On Time,2025-11-08 15:58:31,,SpeedLink
FUL_006754,ORD_006754,Dubai Hub,Zone F,2025-12-20 00:25:51,On Time,2025-12-19 00:25:51,,SpeedLink
FUL_006755,ORD_006755,Dubai Hub,Zone F,2025-12-11 02:38:41,On Time,2025-12-11 02:38:41,,QuickShip
FUL_006756,ORD_006756,Abu Dhabi Hub,Zone F,2025-12-11 20:09:22,On Time,2025-12-10 20:09:22,,FastTrack
FUL_006757,ORD_006757,Abu Dhabi Hub,Zone A,2025-10-23 17:44:31,On Time,2025-10-23 17:44:31,,SpeedLink
FUL_006758,ORD_006758,Dubai Hub,Zone F,2025-11-08 08:47:23,On Time,2025-11-08 08:47:23,,QuickShip
FUL_006759,ORD_006759,Dubai Hub,Zone A,2025-10-24 19:28:03,On Time,2025-10-24 19:28:03,,SpeedLink
FUL_006760,ORD_006760,Dubai Hub,Zone E,2025-12-09 19:22:03,On Time,2025-12-09 19:22:03,,SpeedLink
FUL_006761,ORD_006761,Dubai Hub,Zone F,2025-10-30 17:38:00,Delayed,2025-11-06 17:38:00,Traffic/Weather,QuickShip
FUL_006762,ORD_006762,Abu Dhabi Hub,Zone D,2025-12-12 14:39:55,On Time,2025-12-11 14:39:55,,FastTrack
FUL_006763,ORD_006763,Sharjah Hub,Zone C,2025-12-12 18:38:07,On Time,2025-12-12 18:38:07,,FastTrack
FUL_006764,ORD_006764,Abu Dhabi Hub,Zone E,2025-12-15 05:14:28,Failed,2025-12-16 05:14:28,,QuickShip
FUL_006765,ORD_006765,Sharjah Hub,Zone C,2025-12-12 20:33:57,Delayed,2025-12-16 20:33:57,Address Issue,FastTrack
FUL_006766,ORD_006766,Abu Dhabi Hub,Zone E,2025-12-22 00:20:00,Delayed,2025-12-27 00:20:00,Address Issue,SpeedLink
FUL_006767,ORD_006767,Abu Dhabi Hub,Zone E,2025-11-21 05:58:59,On Time,2025-11-21 05:58:59,,FastTrack
FUL_006768,ORD_006768,Dubai Hub,,2025-11-05 14:01:33,Pending,,,FastTrack
FUL_006769,ORD_006769,Dubai Hub,Zone A,2025-11-26 08:14:11,Delayed,2025-12-03 08:14:11,Traffic/Weather,FastTrack
FUL_006770,ORD_006770,Dubai Hub,Zone E,2026-01-02 20:52:41,On Time,2026-01-01 20:52:41,,QuickShip
FUL_006771,ORD_006771,Dubai Hub,Zone D,2025-11-01 16:19:03,On Time,2025-10-31 16:19:03,,SpeedLink
FUL_006772,ORD_006772,Dubai Hub,Zone F,2025-11-30 09:43:53,On Time,2025-11-30 09:43:53,,QuickShip
FUL_006773,ORD_006773,Dubai Hub,Zone E,2025-12-11 14:17:27,On Time,2025-12-11 14:17:27,,FastTrack
FUL_006774,ORD_006774,Sharjah Hub,Zone D,2025-10-09 20:04:24,Delayed,2025-10-11 20:04:24,Address Issue,QuickShip
FUL_006775,ORD_006775,Dubai Hub,Zone B,2025-11-30 17:35:00,On Time,2025-11-29 17:35:00,,SpeedLink
FUL_006776,ORD_006776,Dubai Hub,Zone F,2026-01-07 21:29:52,Delayed,2026-01-09 21:29:52,Warehouse Delay,SpeedLink
FUL_006777,ORD_006777,Dubai Hub,Zone A,2025-11-19 13:52:48,On Time,2025-11-19 13:52:48,,QuickShip
FUL_006778,ORD_006778,Dubai Hub,Zone C,2025-12-25 09:24:49,OnTime,2025-12-25 09:24:49,,SpeedLink
FUL_006779,ORD_006779,Dubai Hub,Zone E,2025-12-22 05:47:45,Delayed,2025-12-25 05:47:45,Rider Unavailable,FastTrack
FUL_006780,ORD_006780,Dubai Hub,Zone A,2026-01-08 21:15:34,On Time,2026-01-08 21:15:34,,SpeedLink
FUL_006781,ORD_006781,Abu Dhabi Hub,Zone B,2025-12-11 20:54:30,Delayed,2025-12-17 20:54:30,Warehouse Delay,SpeedLink
FUL_006782,ORD_006782,Dubai Hub,Zone C,2025-10-17 01:14:11,OnTime,2025-10-16 01:14:11,,FastTrack
FUL_006783,ORD_006783,Dubai Hub,Zone A,2025-10-31 05:59:40,Delayed,2025-11-01 05:59:40,Rider Unavailable,FastTrack
FUL_006784,ORD_006784,Sharjah Hub,Zone B,2025-11-18 14:11:31,On Time,2025-11-17 14:11:31,,SpeedLink
FUL_006785,ORD_006785,Dubai Hub,Zone F,2025-11-29 03:19:57,On Time,2025-11-28 03:19:57,,SpeedLink
FUL_006786,ORD_006786,Dubai Hub,Zone E,2025-11-30 02:55:25,On Time,2025-11-30 02:55:25,,SpeedLink
FUL_006787,ORD_006787,Dubai Hub,Zone A,2026-01-03 12:42:50,On Time,2026-01-02 12:42:50,,QuickShip
FUL_006788,ORD_006788,Sharjah Hub,Zone B,2025-11-27 17:31:10,On Time,2025-11-27 17:31:10,,SpeedLink
FUL_006789,ORD_006789,Sharjah Hub,Zone D,2025-10-31 20:56:25,On Time,2025-10-30 20:56:25,,QuickShip
FUL_006790,ORD_006790,Dubai Hub,Zone E,2025-11-19 14:40:02,Delayed,2025-11-23 14:40:02,Warehouse Delay,SpeedLink
FUL_006791,ORD_006791,Abu Dhabi Hub,Zone F,2025-11-28 03:32:10,on-time,2025-11-27 03:32:10,,QuickShip
FUL_006792,ORD_006792,Dubai Hub,Zone E,2025-11-11 13:34:39,On Time,2025-11-10 13:34:39,,QuickShip
FUL_006793,ORD_006793,Sharjah Hub,Zone F,2025-12-22 08:41:27,On Time,2025-12-21 08:41:27,,SpeedLink
FUL_006794,ORD_006794,Abu Dhabi Hub,Zone F,2025-12-23 06:16:46,On Time,2025-12-22 06:16:46,,SpeedLink
FUL_006795,ORD_006795,Dubai Hub,Zone C,2025-12-30 21:56:32,On Time,2025-12-29 21:56:32,,SpeedLink
FUL_006796,ORD_006796,Abu Dhabi Hub,Zone B,2025-11-21 13:30:23,On Time,2025-11-21 13:30:23,,QuickShip
FUL_006797,ORD_006797,Abu Dhabi Hub,Zone D,2025-10-21 19:09:58,Delayed,2025-10-28 19:09:58,Rider Unavailable,QuickShip
FUL_006798,ORD_006798,Dubai Hub,Zone C,2025-12-11 15:51:11,on-time,2025-12-10 15:51:11,,SpeedLink
FUL_006799,ORD_006799,Dubai Hub,Zone C,2025-10-24 04:35:16,Failed,2025-10-25 04:35:16,,SpeedLink
FUL_006800,ORD_006800,Sharjah Hub,Zone B,2025-12-14 09:56:49,Delayed,2025-12-15 09:56:49,Rider Unavailable,SpeedLink
FUL_006801,ORD_006801,Sharjah Hub,Zone D,2025-12-30 16:03:44,On Time,2025-12-30 16:03:44,,SpeedLink
FUL_006802,ORD_006802,Abu Dhabi Hub,Zone D,2025-12-20 10:02:29,On Time,2025-12-19 10:02:29,,SpeedLink
FUL_006803,ORD_006803,Dubai Hub,Zone E,2025-12-05 23:56:44,On Time,2025-12-04 23:56:44,,SpeedLink
FUL_006804,ORD_006804,Dubai Hub,Zone E,2025-12-10 15:10:36,On Time,2025-12-09 15:10:36,,QuickShip
FUL_006805,ORD_006805,Sharjah Hub,Zone E,2025-12-03 09:36:15,On Time,2025-12-03 09:36:15,,FastTrack
FUL_006806,ORD_006806,Sharjah Hub,Zone B,2025-11-01 19:39:16,Delayed,2025-11-08 19:39:16,Rider Unavailable,QuickShip
FUL_006807,ORD_006807,Dubai Hub,Zone F,2025-11-11 21:46:42,Delayed,2025-11-16 21:46:42,Warehouse Delay,SpeedLink
FUL_006808,ORD_006808,Dubai Hub,Zone A,2025-10-15 04:30:50,On Time,2025-10-15 04:30:50,,SpeedLink
FUL_006809,ORD_006809,Sharjah Hub,Zone D,2025-11-27 20:40:14,On Time,2025-11-26 20:40:14,,QuickShip
FUL_006810,ORD_006810,Dubai Hub,Zone C,2025-11-16 07:30:55,Failed,2025-11-19 07:30:55,,QuickShip
FUL_006811,ORD_006811,Sharjah Hub,Zone F,2025-12-26 07:04:10,On Time,2025-12-26 07:04:10,,QuickShip
FUL_006812,ORD_006812,Dubai Hub,Zone A,2025-12-31 01:48:40,On Time,2025-12-31 01:48:40,,QuickShip
FUL_006813,ORD_006813,Dubai Hub,Zone C,2025-12-17 12:37:06,On Time,2025-12-17 12:37:06,,FastTrack
FUL_006814,ORD_006814,Abu Dhabi Hub,Zone E,2025-10-08 16:09:35,On Time,2025-10-07 16:09:35,,SpeedLink
FUL_006815,ORD_006815,Dubai Hub,Zone E,2025-12-10 01:36:49,On Time,2025-12-10 01:36:49,,QuickShip
FUL_006816,ORD_006816,Abu Dhabi Hub,Zone E,2025-12-19 02:24:20,On Time,2025-12-19 02:24:20,,SpeedLink
FUL_006817,ORD_006817,Sharjah Hub,Zone C,2025-11-21 02:27:52,On Time,2025-11-21 02:27:52,,FastTrack
FUL_006818,ORD_006818,Dubai Hub,Zone F,2025-10-15 22:44:23,On Time,2025-10-14 22:44:23,,SpeedLink
FUL_006819,ORD_006819,Abu Dhabi Hub,Zone F,2025-12-22 22:17:57,On Time,2025-12-22 22:17:57,,SpeedLink
FUL_006820,ORD_006820,Dubai Hub,Zone E,2025-10-21 08:01:54,On Time,2025-10-21 08:01:54,,FastTrack
FUL_006821,ORD_006821,Abu Dhabi Hub,Zone D,2025-11-04 20:31:49,On Time,2025-11-03 20:31:49,,QuickShip
FUL_006822,ORD_006822,Abu Dhabi Hub,Zone F,2025-12-08 07:51:32,Failed,2025-12-12 07:51:32,,SpeedLink
FUL_006823,ORD_006823,Sharjah Hub,Zone C,2025-10-14 13:11:44,On Time,2025-10-14 13:11:44,,FastTrack
FUL_006824,ORD_006824,Sharjah Hub,Zone E,2025-11-06 12:47:32,On Time,2025-11-06 12:47:32,,FastTrack
FUL_006825,ORD_006825,Dubai Hub,Zone C,2025-12-13 20:26:14,Delayed,2025-12-14 20:26:14,Traffic/Weather,SpeedLink
FUL_006826,ORD_006826,Dubai Hub,Zone C,2025-10-12 03:25:28,On Time,2025-10-12 03:25:28,,FastTrack
FUL_006827,ORD_006827,Dubai Hub,Zone A,2025-12-02 03:43:23,Delayed,2025-12-04 03:43:23,Traffic/Weather,SpeedLink
FUL_006828,ORD_006828,Abu Dhabi Hub,Zone C,2025-11-04 20:00:30,On Time,2025-11-04 20:00:30,,QuickShip
FUL_006829,ORD_006829,Abu Dhabi Hub,Zone F,2025-10-10 10:22:08,On Time,2025-10-09 10:22:08,,SpeedLink
FUL_006830,ORD_006830,Sharjah Hub,Zone A,2025-12-16 11:48:50,On Time,2025-12-16 11:48:50,,FastTrack
FUL_006831,ORD_006831,Abu Dhabi Hub,Zone A,2025-12-09 11:05:57,Pending,,,FastTrack
FUL_006832,ORD_006832,Dubai Hub,Zone C,2026-01-02 00:44:28,Delayed,2026-01-08 00:44:28,Customer Unavailable,FastTrack
FUL_006833,ORD_006833,Dubai Hub,Zone F,2025-10-17 08:02:55,Delayed,2025-10-19 08:02:55,Address Issue,QuickShip
FUL_006834,ORD_006834,Dubai Hub,Zone F,2025-11-12 18:28:04,On Time,2025-11-11 18:28:04,,QuickShip
FUL_006835,ORD_006835,Dubai Hub,Zone B,2025-11-16 15:55:08,Pending,,,SpeedLink
FUL_006836,ORD_006836,Sharjah Hub,Zone F,2025-11-11 13:56:25,On Time,2025-11-11 13:56:25,,FastTrack
FUL_006837,ORD_006837,Dubai Hub,Zone C,2025-12-22 12:29:05,On Time,2025-12-21 12:29:05,,QuickShip
FUL_006838,ORD_006838,Dubai Hub,Zone F,2025-10-27 10:03:14,On Time,2025-10-27 10:03:14,,SpeedLink
FUL_006839,ORD_006839,Abu Dhabi Hub,Zone C,2026-01-01 10:24:15,Delayed,2026-01-06 10:24:15,Address Issue,QuickShip
FUL_006840,ORD_006840,Dubai Hub,Zone A,2025-10-08 11:35:13,On Time,2025-10-07 11:35:13,,FastTrack
FUL_006841,ORD_006841,Dubai Hub,Zone F,2025-11-21 23:26:40,On Time,2025-11-21 23:26:40,,SpeedLink
FUL_006842,ORD_006842,Abu Dhabi Hub,Zone D,2025-11-11 04:49:10,On Time,2025-11-11 04:49:10,,QuickShip
FUL_006843,ORD_006843,Sharjah Hub,Zone D,2025-12-28 22:41:33,On Time,2025-12-27 22:41:33,,QuickShip
FUL_006844,ORD_006844,Abu Dhabi Hub,Zone A,2025-12-01 04:41:54,On Time,2025-11-30 04:41:54,,SpeedLink
FUL_006845,ORD_006845,Abu Dhabi Hub,Zone A,2025-12-27 13:05:58,Delayed,2026-01-02 13:05:58,Traffic/Weather,QuickShip
FUL_006846,ORD_006846,Dubai Hub,Zone E,2025-11-10 14:08:22,Delayed,2025-11-14 14:08:22,Rider Unavailable,FastTrack
FUL_006847,ORD_006847,Abu Dhabi Hub,Zone F,2025-11-21 10:11:19,On Time,2025-11-20 10:11:19,,FastTrack
FUL_006848,ORD_006848,Dubai Hub,Zone C,2025-12-03 09:01:04,On Time,2025-12-03 09:01:04,,FastTrack
FUL_006849,ORD_006849,Abu Dhabi Hub,Zone E,2025-12-23 10:01:56,On Time,2025-12-22 10:01:56,,SpeedLink
FUL_006850,ORD_006850,Sharjah Hub,Zone E,2025-10-24 15:09:13,On Time,2025-10-23 15:09:13,,SpeedLink
FUL_006851,ORD_006851,Dubai Hub,Zone A,2025-12-23 21:13:28,Delayed,2025-12-25 21:13:28,Customer Unavailable,QuickShip
FUL_006852,ORD_006852,Sharjah Hub,Zone F,2025-12-01 17:44:59,On Time,2025-12-01 17:44:59,,QuickShip
FUL_006853,ORD_006853,Abu Dhabi Hub,Zone A,2025-10-15 11:41:46,Delayed,2025-10-19 11:41:46,Traffic/Weather,FastTrack
FUL_006854,ORD_006854,Dubai Hub,Zone B,2025-11-27 00:39:02,Failed,2025-11-30 00:39:02,,FastTrack
FUL_006855,ORD_006855,Abu Dhabi Hub,Zone C,2025-11-16 16:15:28,On Time,2025-11-16 16:15:28,,FastTrack
FUL_006856,ORD_006856,Sharjah Hub,Zone B,2025-10-17 01:17:27,On Time,2025-10-17 01:17:27,,QuickShip
FUL_006857,ORD_006857,Abu Dhabi Hub,Zone B,2025-12-24 13:02:10,On Time,2025-12-24 13:02:10,,FastTrack
FUL_006858,ORD_006858,Dubai Hub,Zone F,2025-10-16 05:41:48,Delayed,2025-10-22 05:41:48,Traffic/Weather,SpeedLink
FUL_006859,ORD_006859,Sharjah Hub,Zone C,2025-12-06 18:36:03,On Time,2025-12-06 18:36:03,,FastTrack
FUL_006860,ORD_006860,Dubai Hub,Zone E,2025-12-02 08:13:07,On Time,2025-12-02 08:13:07,,FastTrack
FUL_006861,ORD_006861,Dubai Hub,Zone E,2025-12-15 08:27:42,Delayed,2025-12-20 08:27:42,Address Issue,FastTrack
FUL_006862,ORD_006862,Sharjah Hub,Zone B,2025-11-09 18:22:01,On Time,2025-11-08 18:22:01,,FastTrack
FUL_006863,ORD_006863,Dubai Hub,Zone C,2025-11-11 02:54:53,On Time,2025-11-10 02:54:53,,QuickShip
FUL_006864,ORD_006864,Abu Dhabi Hub,Zone C,2025-10-14 12:22:35,Pending,,,QuickShip
FUL_006865,ORD_006865,Dubai Hub,Zone B,2025-11-27 07:53:27,On Time,2025-11-27 07:53:27,,QuickShip
FUL_006866,ORD_006866,Dubai Hub,Zone F,2025-11-10 15:23:12,On Time,2025-11-09 15:23:12,,QuickShip
FUL_006867,ORD_006867,Abu Dhabi Hub,Zone C,2025-10-31 12:56:23,On Time,2025-10-30 12:56:23,,FastTrack
FUL_006868,ORD_006868,Abu Dhabi Hub,Zone C,2025-10-30 23:19:52,Delayed,2025-10-31 23:19:52,Rider Unavailable,QuickShip
FUL_006869,ORD_006869,Abu Dhabi Hub,Zone B,2025-11-29 01:36:24,On Time,2025-11-28 01:36:24,,SpeedLink
FUL_006870,ORD_006870,Abu Dhabi Hub,Zone B,2025-10-23 17:03:48,Delayed,2025-10-30 17:03:48,Warehouse Delay,FastTrack
FUL_006871,ORD_006871,Dubai Hub,Zone A,2025-12-04 11:48:19,On Time,2025-12-04 11:48:19,,SpeedLink
FUL_006872,ORD_006872,Dubai Hub,Zone D,2025-12-20 20:50:11,On Time,2025-12-20 20:50:11,,FastTrack
FUL_006873,ORD_006873,Sharjah Hub,Zone F,2026-01-08 00:17:12,On Time,2026-01-07 00:17:12,,SpeedLink
FUL_006874,ORD_006874,Sharjah Hub,Zone A,2025-10-10 23:04:46,On Time,2025-10-09 23:04:46,,SpeedLink
FUL_006875,ORD_006875,Sharjah Hub,Zone F,2026-01-05 08:21:45,On Time,2026-01-04 08:21:45,,SpeedLink
FUL_006876,ORD_006876,Sharjah Hub,Zone E,2025-11-28 18:58:22,Delayed,2025-12-03 18:58:22,Customer Unavailable,FastTrack
FUL_006877,ORD_006877,Abu Dhabi Hub,Zone F,2025-12-24 13:27:53,On Time,2025-12-23 13:27:53,,QuickShip
FUL_006878,ORD_006878,Abu Dhabi Hub,Zone D,2025-12-21 04:17:10,Pending,,,QuickShip
FUL_006879,ORD_006879,Dubai Hub,Zone A,2025-12-03 22:37:19,On Time,2025-12-02 22:37:19,,QuickShip
FUL_006880,ORD_006880,Sharjah Hub,Zone C,2025-12-23 00:56:43,Delayed,2025-12-28 00:56:43,Customer Unavailable,FastTrack
