item_id,order_id,product_category,product_name,quantity,unit_price,item_total
ITEM_011491,ORD_003232,Beauty,Beauty Product 11491,3,183.17,549.5
ITEM_011492,ORD_001593,Fashion,Fashion Product 11492,1,340.47,340.47
ITEM_011493,ORD_004018,Electronics,Electronics Product 11493,2,1575.98,3151.95
ITEM_011494,ORD_002604,Groceries,Groceries Product 11494,2,61.83,123.66
ITEM_011495,ORD_004942,Groceries,Groceries Product 11495,3,80.01,240.04
ITEM_011496,ORD_004957,Fashion,Fashion Product 11496,3,539.02,1617.06
ITEM_011497,ORD_004191,Electronics,Electronics Product 11497,2,1247.45,2494.89
ITEM_011498,ORD_007729,Beauty,Beauty Product 11498,3,235.5,706.49
ITEM_011499,ORD_000460,Groceries,Groceries Product 11499,3,145.71,437.12
ITEM_011500,ORD_007442,Electronics,Electronics Product 11500,1,450.03,450.03
ITEM_011501,ORD_005463,Fashion,Fashion Product 11501,1,73.95,73.95
ITEM_011502,ORD_002958,Beauty,Beauty Product 11502,2,130.47,260.93
ITEM_011503,ORD_003257,Beauty,Beauty Product 11503,3,102.82,308.47
ITEM_011504,ORD_001212,Groceries,Groceries Product 11504,3,64.93,194.8
ITEM_011505,ORD_005866,Beauty,Beauty Product 11505,3,264.91,794.73
ITEM_011506,ORD_006995,Fashion,Fashion Product 11506,2,486.42,972.83
ITEM_011507,ORD_003504,Electronics,Electronics Product 11507,2,932.56,1865.11
ITEM_011508,ORD_003029,Fashion,Fashion Product 11508,2,51.58,103.16
ITEM_011509,ORD_003164,Home & Kitchen,Home & Kitchen Product 11509,3,339.74,1019.23
ITEM_011510,ORD_003055,Electronics,Electronics Product 11510,2,1636.62,3273.25
ITEM_011511,ORD_000100,Beauty,Beauty Product 11511,1,200.14,200.14
ITEM_011512,ORD_002332,Home & Kitchen,Home & Kitchen Product 11512,1,125.5,125.5
ITEM_011513,ORD_002826,Electronics,Electronics Product 11513,1,1006.1,1006.1
ITEM_011514,ORD_002879,Fashion,Fashion Product 11514,1,385.48,385.48
ITEM_011515,ORD_002524,Fashion,Fashion Product 11515,2,490.07,980.14
ITEM_011516,ORD_003651,Groceries,Groceries Product 11516,3,20.11,60.34
ITEM_011517,ORD_007163,Electronics,Electronics Product 11517,3,1468.84,4406.53
ITEM_011518,ORD_004596,Electronics,Electronics Product 11518,2,1328.42,2656.84
ITEM_011519,ORD_000718,Beauty,Beauty Product 11519,3,128.47,385.42
ITEM_011520,ORD_001767,Electronics,Electronics Product 11520,2,348.17,696.34
ITEM_011521,ORD_005963,Electronics,Electronics Product 11521,1,1356.6,1356.6
ITEM_011522,ORD_007273,Beauty,Beauty Product 11522,2,61.14,122.27
ITEM_011523,ORD_003640,Beauty,Beauty Product 11523,2,39.17,78.34
ITEM_011524,ORD_006075,Electronics,Electronics Product 11524,1,1371.34,1371.34
ITEM_011525,ORD_003405,Groceries,Groceries Product 11525,1,188.46,188.46
ITEM_011526,ORD_006584,Home & Kitchen,Home & Kitchen Product 11526,1,217.77,217.77
ITEM_011527,ORD_003625,Beauty,Beauty Product 11527,1,69.14,69.14
ITEM_011528,ORD_002365,Home & Kitchen,Home & Kitchen Product 11528,2,765.51,1531.03
ITEM_011529,ORD_001342,Beauty,Beauty Product 11529,3,46.7,140.09
ITEM_011530,ORD_006601,Fashion,Fashion Product 11530,1,292.1,292.1
ITEM_011531,ORD_005964,Fashion,Fashion Product 11531,1,573.6,573.6
ITEM_011532,ORD_007950,Electronics,Electronics Product 11532,2,811.67,1623.34
ITEM_011533,ORD_007355,Beauty,Beauty Product 11533,1,58.17,58.17
ITEM_011534,ORD_003473,Electronics,Electronics Product 11534,3,1542.4,4627.19
ITEM_011535,ORD_005969,Groceries,Groceries Product 11535,1,68.74,68.74
ITEM_011536,ORD_007344,Groceries,Groceries Product 11536,3,193.54,580.63
ITEM_011537,ORD_003394,Home & Kitchen,Home & Kitchen Product 11537,2,758.5,1517.0
ITEM_011538,ORD_001144,Home & Kitchen,Home & Kitchen Product 11538,3,262.87,788.62
ITEM_011539,ORD_006845,Electronics,Electronics Product 11539,2,777.2,1554.4
ITEM_011540,ORD_004811,Fashion,Fashion Product 11540,3,429.47,1288.4
ITEM_011541,ORD_004899,Fashion,Fashion Product 11541,3,351.05,1053.15
ITEM_011542,ORD_000706,Fashion,Fashion Product 11542,2,269.64,539.28
ITEM_011543,ORD_001177,Groceries,Groceries Product 11543,2,94.04,188.09
ITEM_011544,ORD_001703,Electronics,Electronics Product 11544,3,1894.7,5684.11
ITEM_011545,ORD_002485,Groceries,Groceries Product 11545,1,62.76,62.76
ITEM_011546,ORD_003889,Groceries,Groceries Product 11546,3,65.83,197.48
ITEM_011547,ORD_007107,Fashion,Fashion Product 11547,3,288.24,864.73
ITEM_011548,ORD_004304,Home & Kitchen,Home & Kitchen Product 11548,2,328.51,657.02
ITEM_011549,ORD_002748,Home & Kitchen,Home & Kitchen Product 11549,3,280.59,841.76
ITEM_011550,ORD_000542,Electronics,Electronics Product 11550,2,887.19,1774.38
ITEM_011551,ORD_007645,Home & Kitchen,Home & Kitchen Product 11551,2,772.32,1544.65
ITEM_011552,ORD_007866,Beauty,Beauty Product 11552,2,51.5,103.0
ITEM_011553,ORD_004839,Groceries,Groceries Product 11553,1,198.71,198.71
ITEM_011554,ORD_006195,Home & Kitchen,Home & Kitchen Product 11554,2,494.26,988.53
ITEM_011555,ORD_003079,Fashion,Fashion Product 11555,1,365.42,365.42
ITEM_011556,ORD_000725,Home & Kitchen,Home & Kitchen Product 11556,3,760.98,2282.94
ITEM_011557,ORD_000055,Electronics,Electronics Product 11557,1,424.34,424.34
ITEM_011558,ORD_003355,Fashion,Fashion Product 11558,3,104.93,314.8
ITEM_011559,ORD_005234,Groceries,Groceries Product 11559,2,192.04,384.09
ITEM_011560,ORD_007491,Fashion,Fashion Product 11560,3,159.09,477.27
ITEM_011561,ORD_002240,Fashion,Fashion Product 11561,2,366.75,733.49
ITEM_011562,ORD_003396,Electronics,Electronics Product 11562,1,1462.35,1462.35
ITEM_011563,ORD_001433,Fashion,Fashion Product 11563,2,151.68,303.36
ITEM_011564,ORD_004554,Fashion,Fashion Product 11564,1,185.03,185.03
ITEM_011565,ORD_003786,Groceries,Groceries Product 11565,1,113.18,113.18
ITEM_011566,ORD_005819,Home & Kitchen,Home & Kitchen Product 11566,1,397.1,397.1
ITEM_011567,ORD_004653,Electronics,Electronics Product 11567,3,476.64,1429.92
ITEM_011568,ORD_006187,Beauty,Beauty Product 11568,2,233.46,466.91
ITEM_011569,ORD_007495,Home & Kitchen,Home & Kitchen Product 11569,2,169.81,339.62
ITEM_011570,ORD_001122,Fashion,Fashion Product 11570,3,544.77,1634.32
ITEM_011571,ORD_001633,Fashion,Fashion Product 11571,1,69.92,69.92
ITEM_011572,ORD_001524,Home & Kitchen,Home & Kitchen Product 11572,2,426.45,852.9
ITEM_011573,ORD_006819,Electronics,Electronics Product 11573,2,1260.11,2520.21
ITEM_011574,ORD_003128,Groceries,Groceries Product 11574,2,182.41,364.81
ITEM_011575,ORD_002372,Electronics,Electronics Product 11575,3,1375.17,4125.52
ITEM_011576,ORD_004538,Home & Kitchen,Home & Kitchen Product 11576,1,268.86,268.86
ITEM_011577,ORD_004019,Beauty,Beauty Product 11577,1,230.63,230.63
ITEM_011578,ORD_000346,Groceries,Groceries Product 11578,3,163.39,490.18
ITEM_011579,ORD_006741,Groceries,Groceries Product 11579,2,119.21,238.42
ITEM_011580,ORD_006769,Beauty,Beauty Product 11580,3,206.86,620.58
ITEM_011581,ORD_002474,Home & Kitchen,Home & Kitchen Product 11581,1,190.77,190.77
ITEM_011582,ORD_006837,Groceries,Groceries Product 11582,1,130.41,130.41
ITEM_011583,ORD_004795,electronics,Electronics Product 11583,1,1689.17,1689.17
ITEM_011584,ORD_002490,Electronics,Electronics Product 11584,2,935.88,1871.76
ITEM_011585,ORD_004048,Beauty,Beauty Product 11585,1,200.97,200.97
ITEM_011586,ORD_004582,Fashion,Fashion Product 11586,2,464.5,928.99
ITEM_011587,ORD_006061,Groceries,Groceries Product 11587,3,140.54,421.61
ITEM_011588,ORD_003797,Groceries,Groceries Product 11588,1,39.68,39.68
ITEM_011589,ORD_001840,Beauty,Beauty Product 11589,1,40.99,40.99
ITEM_011590,ORD_000220,Beauty,Beauty Product 11590,1,288.43,288.43
ITEM_011591,ORD_006482,Electronics,Electronics Product 11591,1,1832.21,1832.21
ITEM_011592,ORD_000021,Electronics,Electronics Product 11592,1,522.71,522.71
ITEM_011593,ORD_001262,Electronics,Electronics Product 11593,3,818.42,2455.26
ITEM_011594,ORD_002152,Groceries,Groceries Product 11594,3,83.54,250.62
ITEM_011595,ORD_002459,Home & Kitchen,Home & Kitchen Product 11595,3,328.64,985.91
ITEM_011596,ORD_007832,Fashion,Fashion Product 11596,3,553.77,1661.32
ITEM_011597,ORD_005248,Fashion,Fashion Product 11597,3,537.59,1612.77
ITEM_011598,ORD_006835,Fashion,Fashion Product 11598,3,587.24,1761.71
ITEM_011599,ORD_005215,Home & Kitchen,Home & Kitchen Product 11599,2,566.98,1133.96
ITEM_011600,ORD_003872,Beauty,Beauty Product 11600,2,52.46,104.93
ITEM_011601,ORD_001018,Electronics,Electronics Product 11601,2,637.75,1275.5
ITEM_011602,ORD_005357,Electronics,Electronics Product 11602,2,1515.62,3031.25
ITEM_011603,ORD_005456,Electronics,Electronics Product 11603,2,789.63,1579.26
ITEM_011604,ORD_007313,Beauty,Beauty Product 11604,2,151.93,303.86
ITEM_011605,ORD_002357,Electronics,Electronics Product 11605,1,461.61,461.61
ITEM_011606,ORD_003418,Electronics,Electronics Product 11606,2,1029.93,2059.86
ITEM_011607,ORD_001470,Home & Kitchen,Home & Kitchen Product 11607,3,268.63,805.9
ITEM_011608,ORD_004030,Fashion,Fashion Product 11608,1,469.44,469.44
ITEM_011609,ORD_007429,Groceries,Groceries Product 11609,2,164.45,328.9
ITEM_011610,ORD_005635,Beauty,Beauty Product 11610,1,55.98,55.98
ITEM_011611,ORD_005283,Groceries,Groceries Product 11611,1,77.35,77.35
ITEM_011612,ORD_002005,Home & Kitchen,Home & Kitchen Product 11612,2,494.65,989.3
ITEM_011613,ORD_000234,Home & Kitchen,Home & Kitchen Product 11613,3,323.11,969.34
ITEM_011614,ORD_000978,Fashion,Fashion Product 11614,3,341.13,1023.4
ITEM_011615,ORD_006265,Fashion,Fashion Product 11615,2,277.95,555.9
ITEM_011616,ORD_002271,Fashion,Fashion Product 11616,2,156.7,313.4
ITEM_011617,ORD_004040,Groceries,Groceries Product 11617,3,12.17,36.52
ITEM_011618,ORD_007952,Beauty,Beauty Product 11618,2,36.83,73.66
ITEM_011619,ORD_000547,Beauty,Beauty Product 11619,2,142.31,284.63
ITEM_011620,ORD_004907,Electronics,Electronics Product 11620,2,248.9,497.8
ITEM_011621,ORD_006108,Fashion,Fashion Product 11621,2,192.21,384.42
ITEM_011622,ORD_002964,Fashion,Fashion Product 11622,1,324.76,324.76
ITEM_011623,ORD_004761,Fashion,Fashion Product 11623,2,139.31,278.62
ITEM_011624,ORD_003937,Electronics,Electronics Product 11624,1,1269.87,1269.87
ITEM_011625,ORD_004634,Beauty,Beauty Product 11625,2,138.6,277.19
ITEM_011626,ORD_003573,Home & Kitchen,Home & Kitchen Product 11626,2,612.11,1224.22
ITEM_011627,ORD_007114,Fashion,Fashion Product 11627,1,98.38,98.38
ITEM_011628,ORD_002113,Home & Kitchen,Home & Kitchen Product 11628,2,124.54,249.08
ITEM_011629,ORD_005145,Electronics,Electronics Product 11629,2,1112.05,2224.09
ITEM_011630,ORD_005619,Beauty,Beauty Product 11630,1,93.33,93.33
ITEM_011631,ORD_003900,Electronics,Electronics Product 11631,2,1441.44,2882.88
ITEM_011632,ORD_007982,Electronics,Electronics Product 11632,2,1324.2,2648.41
ITEM_011633,ORD_005688,Beauty,Beauty Product 11633,3,197.26,591.77
ITEM_011634,ORD_006704,Fashion,Fashion Product 11634,1,115.58,115.58
ITEM_011635,ORD_000980,Groceries,Groceries Product 11635,2,40.39,80.77
ITEM_011636,ORD_003058,Groceries,Groceries Product 11636,3,62.77,188.32
ITEM_011637,ORD_004199,Fashion,Fashion Product 11637,1,410.41,410.41
ITEM_011638,ORD_006005,Electronics,Electronics Product 11638,3,1349.04,4047.13
ITEM_011639,ORD_004713,Beauty,Beauty Product 11639,2,64.11,128.22
ITEM_011640,ORD_000144,Fashion,Fashion Product 11640,1,509.38,509.38
ITEM_011641,ORD_006925,Groceries,Groceries Product 11641,3,28.46,85.37
ITEM_011642,ORD_002127,Electronics,Electronics Product 11642,1,1728.56,1728.56
ITEM_011643,ORD_001335,Home & Kitchen,Home & Kitchen Product 11643,1,107.51,107.51
ITEM_011644,ORD_004765,Home & Kitchen,Home & Kitchen Product 11644,3,789.5,2368.49
ITEM_011645,ORD_000480,Fashion,Fashion Product 11645,1,483.92,483.92
ITEM_011646,ORD_001198,Fashion,Fashion Product 11646,3,238.68,716.04
ITEM_011647,ORD_002619,Fashion,Fashion Product 11647,3,134.17,402.52
ITEM_011648,ORD_003777,Electronics,Electronics Product 11648,2,1745.55,3491.1
ITEM_011649,ORD_007196,Home & Kitchen,Home & Kitchen Product 11649,2,335.8,671.6
ITEM_011650,ORD_005680,Home & Kitchen,Home & Kitchen Product 11650,2,687.77,1375.55
ITEM_011651,ORD_001110,Home & Kitchen,Home & Kitchen Product 11651,3,289.09,867.27
ITEM_011652,ORD_002928,Home & Kitchen,Home & Kitchen Product 11652,2,94.13,188.25
ITEM_011653,ORD_001338,Fashion,Fashion Product 11653,1,212.45,212.45
ITEM_011654,ORD_000434,Beauty,Beauty Product 11654,3,40.95,122.86
ITEM_011655,ORD_002234,Electronics,Electronics Product 11655,3,1181.3,3543.91
ITEM_011656,ORD_002959,Electronics,Electronics Product 11656,2,1020.65,2041.3
ITEM_011657,ORD_003437,Beauty,Beauty Product 11657,3,298.62,895.85
ITEM_011658,ORD_005213,Beauty,Beauty Product 11658,3,237.49,712.46
ITEM_011659,ORD_007472,Home & Kitchen,Home & Kitchen Product 11659,1,687.46,687.46
ITEM_011660,ORD_007825,Groceries,Groceries Product 11660,3,35.41,106.22
ITEM_011661,ORD_002917,Fashion,Fashion Product 11661,3,168.88,506.65
ITEM_011662,ORD_000400,Beauty,Beauty Product 11662,3,180.05,540.14
ITEM_011663,ORD_002375,Electronics,Electronics Product 11663,3,795.45,2386.34
ITEM_011664,ORD_002390,Electronics,Electronics Product 11664,1,1357.51,1357.51
ITEM_011665,ORD_004339,Beauty,Beauty Product 11665,3,203.43,610.3
ITEM_011666,ORD_005235,Electronics,Electronics Product 11666,2,859.9,1719.8
ITEM_011667,ORD_007671,Fashion,Fashion Product 11667,1,545.5,545.5
ITEM_011668,ORD_000630,Beauty,Beauty Product 11668,1,240.55,240.55
ITEM_011669,ORD_004210,Groceries,Groceries Product 11669,1,42.37,42.37
ITEM_011670,ORD_001588,Home & Kitchen,Home & Kitchen Product 11670,3,342.29,1026.86
ITEM_011671,ORD_006279,Home & Kitchen,Home & Kitchen Product 11671,1,788.24,788.24
ITEM_011672,ORD_005145,Fashion,Fashion Product 11672,1,292.19,292.19
ITEM_011673,ORD_001502,Electronics,Electronics Product 11673,2,223.29,446.58
ITEM_011674,ORD_006265,Beauty,Beauty Product 11674,3,223.63,670.89
ITEM_011675,ORD_000775,Beauty,Beauty Product 11675,2,172.38,344.77
ITEM_011676,ORD_004906,Electronics,Electronics Product 11676,1,1392.11,1392.11
ITEM_011677,ORD_006166,Beauty,Beauty Product 11677,3,36.72,110.17
ITEM_011678,ORD_001370,Electronics,Electronics Product 11678,3,643.56,1930.67
ITEM_011679,ORD_004455,Beauty,Beauty Product 11679,3,189.55,568.65
ITEM_011680,ORD_002643,Groceries,Groceries Product 11680,2,71.26,142.52
ITEM_011681,ORD_007148,Fashion,Fashion Product 11681,2,336.22,672.44
ITEM_011682,ORD_002591,Beauty,Beauty Product 11682,2,233.19,466.39
ITEM_011683,ORD_006774,Groceries,Groceries Product 11683,2,185.28,370.56
ITEM_011684,ORD_006923,Electronics,Electronics Product 11684,3,1275.79,3827.38
ITEM_011685,ORD_005612,Home & Kitchen,Home & Kitchen Product 11685,1,90.54,90.54
ITEM_011686,ORD_006553,Electronics,Electronics Product 11686,1,1352.97,1352.97
ITEM_011687,ORD_002467,Electronics,Electronics Product 11687,3,1235.93,3707.79
ITEM_011688,ORD_002224,Electronics,Electronics Product 11688,3,1145.39,3436.16
ITEM_011689,ORD_005616,Home & Kitchen,Home & Kitchen Product 11689,2,501.54,1003.08
ITEM_011690,ORD_005718,Electronics,Electronics Product 11690,3,1740.86,5222.58
ITEM_011691,ORD_005639,Home & Kitchen,Home & Kitchen Product 11691,2,548.53,1097.06
ITEM_011692,ORD_002970,Home & Kitchen,Home & Kitchen Product 11692,1,474.73,474.73
ITEM_011693,ORD_000786,Electronics,Electronics Product 11693,1,1565.62,1565.62
ITEM_011694,ORD_004378,Beauty,Beauty Product 11694,2,117.35,234.69
ITEM_011695,ORD_004752,Electronics,Electronics Product 11695,2,914.08,1828.16
ITEM_011696,ORD_002881,Fashion,Fashion Product 11696,2,267.11,534.22
ITEM_011697,ORD_006745,Fashion,Fashion Product 11697,2,499.17,998.33
ITEM_011698,ORD_001178,Home & Kitchen,Home & Kitchen Product 11698,3,359.47,1078.42
ITEM_011699,ORD_000106,Fashion,Fashion Product 11699,3,542.87,1628.6
ITEM_011700,ORD_001122,Home & Kitchen,Home & Kitchen Product 11700,1,500.55,500.55
ITEM_011701,ORD_004245,Electronics,Electronics Product 11701,2,1256.68,2513.36
ITEM_011702,ORD_002306,Fashion,Fashion Product 11702,3,185.99,557.97
ITEM_011703,ORD_003056,Home & Kitchen,Home & Kitchen Product 11703,2,764.07,1528.14
ITEM_011704,ORD_006380,Groceries,Groceries Product 11704,2,60.18,120.36
ITEM_011705,ORD_003973,Fashion,Fashion Product 11705,1,87.62,87.62
ITEM_011706,ORD_003376,Fashion,Fashion Product 11706,1,404.31,404.31
ITEM_011707,ORD_002788,Electronics,Electronics Product 11707,1,291.51,291.51
ITEM_011708,ORD_007545,Fashion,Fashion Product 11708,2,389.82,779.65
ITEM_011709,ORD_007462,Fashion,Fashion Product 11709,3,465.26,1395.77
ITEM_011710,ORD_001336,Electronics,Electronics Product 11710,2,1931.83,3863.67
ITEM_011711,ORD_000840,Fashion,Fashion Product 11711,2,78.88,157.75
ITEM_011712,ORD_001785,Fashion,Fashion Product 11712,3,495.43,1486.29
ITEM_011713,ORD_001267,Fashion,Fashion Product 11713,1,54.43,54.43
ITEM_011714,ORD_004124,Beauty,Beauty Product 11714,1,38.55,38.55
ITEM_011715,ORD_001812,Electronics,Electronics Product 11715,3,500.46,1501.38
ITEM_011716,ORD_006813,Beauty,Beauty Product 11716,3,267.41,802.24
ITEM_011717,ORD_001544,Fashion,Fashion Product 11717,1,280.1,280.1
ITEM_011718,ORD_006514,Fashion,Fashion Product 11718,2,235.73,471.46
ITEM_011719,ORD_007349,Home & Kitchen,Home & Kitchen Product 11719,3,196.02,588.07
ITEM_011720,ORD_004577,Home & Kitchen,Home & Kitchen Product 11720,1,393.27,393.27
ITEM_011721,ORD_005026,Fashion,Fashion Product 11721,1,485.61,485.61
ITEM_011722,ORD_005650,Fashion,Fashion Product 11722,1,223.34,223.34
ITEM_011723,ORD_006811,Electronics,Electronics Product 11723,2,1449.4,2898.81
ITEM_011724,ORD_007803,Electronics,Electronics Product 11724,2,685.28,1370.56
ITEM_011725,ORD_004307,Fashion,Fashion Product 11725,2,499.56,999.12
ITEM_011726,ORD_006932,Groceries,Groceries Product 11726,2,45.95,91.91
ITEM_011727,ORD_004359,Beauty,Beauty Product 11727,3,46.66,139.97
ITEM_011728,ORD_005838,Fashion,Fashion Product 11728,1,475.59,475.59
ITEM_011729,ORD_004515,Home & Kitchen,Home & Kitchen Product 11729,2,499.85,999.7
ITEM_011730,ORD_005753,Beauty,Beauty Product 11730,1,50.44,50.44
ITEM_011731,ORD_006196,Fashion,Fashion Product 11731,1,137.01,137.01
ITEM_011732,ORD_006575,Electronics,Electronics Product 11732,3,1156.34,3469.02
ITEM_011733,ORD_000934,Electronics,Electronics Product 11733,3,1798.58,5395.74
ITEM_011734,ORD_003419,Groceries,Groceries Product 11734,2,20.69,41.38
ITEM_011735,ORD_003773,Fashion,Fashion Product 11735,3,277.68,833.03
ITEM_011736,ORD_007505,Electronics,Electronics Product 11736,3,1073.78,3221.34
ITEM_011737,ORD_000626,Groceries,Groceries Product 11737,3,80.25,240.76
ITEM_011738,ORD_000955,Beauty,Beauty Product 11738,1,89.48,89.48
ITEM_011739,ORD_006708,Fashion,Fashion Product 11739,3,379.37,1138.1
ITEM_011740,ORD_001076,Fashion,Fashion Product 11740,1,339.37,339.37
ITEM_011741,ORD_007565,Fashion,Fashion Product 11741,1,95.89,95.89
ITEM_011742,ORD_000143,Beauty,Beauty Product 11742,3,291.44,874.31
ITEM_011743,ORD_003929,Fashion,Fashion Product 11743,1,395.28,395.28
ITEM_011744,ORD_002853,Fashion,Fashion Product 11744,2,197.48,394.97
ITEM_011745,ORD_002553,Fashion,Fashion Product 11745,1,359.4,359.4
ITEM_011746,ORD_005662,Fashion,Fashion Product 11746,3,204.97,614.9
ITEM_011747,ORD_002971,Groceries,Groceries Product 11747,3,148.61,445.84
ITEM_011748,ORD_001139,Electronics,Electronics Product 11748,1,406.65,406.65
ITEM_011749,ORD_006694,Groceries,Groceries Product 11749,2,158.41,316.82
ITEM_011750,ORD_003621,Home & Kitchen,Home & Kitchen Product 11750,2,676.8,1353.6
ITEM_011751,ORD_007289,Fashion,Fashion Product 11751,2,308.59,617.18
ITEM_011752,ORD_004896,Fashion,Fashion Product 11752,1,170.24,170.24
ITEM_011753,ORD_004286,Fashion,Fashion Product 11753,2,68.07,136.13
ITEM_011754,ORD_006256,Fashion,Fashion Product 11754,2,449.17,898.35
ITEM_011755,ORD_007948,Fashion,Fashion Product 11755,3,131.78,395.35
ITEM_011756,ORD_002803,Electronics,Electronics Product 11756,3,1807.48,5422.45
ITEM_011757,ORD_001411,Electronics,Electronics Product 11757,2,1275.83,2551.66
ITEM_011758,ORD_005816,Home & Kitchen,Home & Kitchen Product 11758,1,196.07,196.07
ITEM_011759,ORD_002496,Fashion,Fashion Product 11759,1,539.04,539.04
ITEM_011760,ORD_000236,Beauty,Beauty Product 11760,1,77.82,77.82
ITEM_011761,ORD_006099,Beauty,Beauty Product 11761,3,83.99,251.97
ITEM_011762,ORD_006673,Electronics,Electronics Product 11762,3,1824.84,5474.52
ITEM_011763,ORD_000972,Beauty,Beauty Product 11763,1,238.21,238.21
ITEM_011764,ORD_001822,Groceries,Groceries Product 11764,2,150.57,301.13
ITEM_011765,ORD_001055,Fashion,Fashion Product 11765,2,66.74,133.47
ITEM_011766,ORD_007020,Electronics,Electronics Product 11766,3,469.48,1408.45
ITEM_011767,ORD_005688,Electronics,Electronics Product 11767,3,331.73,995.18
ITEM_011768,ORD_001167,Groceries,Groceries Product 11768,1,153.25,153.25
ITEM_011769,ORD_005637,Beauty,Beauty Product 11769,3,69.76,209.28
ITEM_011770,ORD_001857,Beauty,Beauty Product 11770,3,296.54,889.61
ITEM_011771,ORD_002519,Home & Kitchen,Home & Kitchen Product 11771,1,105.63,105.63
ITEM_011772,ORD_001027,Electronics,Electronics Product 11772,2,1690.37,3380.75
ITEM_011773,ORD_001720,Electronics,Electronics Product 11773,3,1844.56,5533.69
ITEM_011774,ORD_001067,Fashion,Fashion Product 11774,1,504.36,504.36
ITEM_011775,ORD_000644,Fashion,Fashion Product 11775,3,364.5,1093.5
ITEM_011776,ORD_003481,Fashion,Fashion Product 11776,2,571.53,1143.06
ITEM_011777,ORD_005660,Electronics,Electronics Product 11777,3,1076.48,3229.43
ITEM_011778,ORD_006251,Home & Kitchen,Home & Kitchen Product 11778,2,524.31,1048.62
ITEM_011779,ORD_006423,Fashion,Fashion Product 11779,1,94.59,94.59
ITEM_011780,ORD_000916,Electronics,Electronics Product 11780,3,1976.39,5929.17
ITEM_011781,ORD_000637,Home & Kitchen,Home & Kitchen Product 11781,2,100.37,200.74
ITEM_011782,ORD_000155,Beauty,Beauty Product 11782,2,273.32,546.65
ITEM_011783,ORD_006347,Home & Kitchen,Home & Kitchen Product 11783,2,163.2,326.39
ITEM_011784,ORD_003968,Beauty,Beauty Product 11784,2,125.0,250.0
ITEM_011785,ORD_006205,Fashion,Fashion Product 11785,3,453.12,1359.36
ITEM_011786,ORD_003533,Electronics,Electronics Product 11786,1,1862.18,1862.18
ITEM_011787,ORD_000349,Electronics,Electronics Product 11787,1,1578.39,1578.39
ITEM_011788,ORD_001609,Fashion,Fashion Product 11788,2,319.71,639.41
ITEM_011789,ORD_000884,Fashion,Fashion Product 11789,1,415.7,415.7
ITEM_011790,ORD_000269,Electronics,Electronics Product 11790,2,673.81,1347.63
ITEM_011791,ORD_006497,Groceries,Groceries Product 11791,3,59.2,177.59
ITEM_011792,ORD_005405,Electronics,Electronics Product 11792,1,1303.6,1303.6
ITEM_011793,ORD_004207,Home & Kitchen,Home & Kitchen Product 11793,3,334.59,1003.78
ITEM_011794,ORD_004860,Fashion,Fashion Product 11794,1,411.23,411.23
ITEM_011795,ORD_000486,Beauty,Beauty Product 11795,2,62.81,125.61
ITEM_011796,ORD_003843,Electronics,Electronics Product 11796,1,831.0,831.0
ITEM_011797,ORD_000975,Groceries,Groceries Product 11797,2,136.8,273.61
ITEM_011798,ORD_007443,Fashion,Fashion Product 11798,3,274.3,822.89
ITEM_011799,ORD_002073,Beauty,Beauty Product 11799,2,54.44,108.89
ITEM_011800,ORD_000355,Home & Kitchen,Home & Kitchen Product 11800,3,200.28,600.85
ITEM_011801,ORD_000543,Beauty,Beauty Product 11801,1,186.5,186.5
ITEM_011802,ORD_002472,Home & Kitchen,Home & Kitchen Product 11802,1,281.8,281.8
ITEM_011803,ORD_005469,Electronics,Electronics Product 11803,1,1631.01,1631.01
ITEM_011804,ORD_000085,Home & Kitchen,Home & Kitchen Product 11804,1,268.41,268.41
ITEM_011805,ORD_006182,Home & Kitchen,Home & Kitchen Product 11805,2,722.16,1444.33
ITEM_011806,ORD_000791,Fashion,Fashion Product 11806,2,355.09,710.18
ITEM_011807,ORD_006410,Electronics,Electronics Product 11807,1,1920.12,1920.12
ITEM_011808,ORD_001015,Groceries,Groceries Product 11808,2,160.77,321.55
ITEM_011809,ORD_007538,Home & Kitchen,Home & Kitchen Product 11809,1,317.66,317.66
ITEM_011810,ORD_004930,Fashion,Fashion Product 11810,1,459.75,459.75
ITEM_011811,ORD_001683,Home & Kitchen,Home & Kitchen Product 11811,1,326.87,326.87
ITEM_011812,ORD_004814,Beauty,Beauty Product 11812,2,64.42,128.83
ITEM_011813,ORD_007383,Electronics,Electronics Product 11813,1,1879.78,1879.78
ITEM_011814,ORD_001639,Electronics,Electronics Product 11814,3,1142.23,3426.7
ITEM_011815,ORD_001514,Fashion,Fashion Product 11815,2,210.66,421.32
ITEM_011816,ORD_005494,Home & Kitchen,Home & Kitchen Product 11816,2,791.48,1582.97
ITEM_011817,ORD_002880,Fashion,Fashion Product 11817,1,95.02,95.02
ITEM_011818,ORD_000240,Beauty,Beauty Product 11818,2,163.64,327.28
ITEM_011819,ORD_000744,Groceries,Groceries Product 11819,1,36.08,36.08
ITEM_011820,ORD_001193,Home & Kitchen,Home & Kitchen Product 11820,3,158.35,475.06
ITEM_011821,ORD_006930,Home & Kitchen,Home & Kitchen Product 11821,3,408.47,1225.41
ITEM_011822,ORD_006113,Electronics,Electronics Product 11822,2,1930.3,3860.6
ITEM_011823,ORD_007716,Groceries,Groceries Product 11823,2,150.19,300.39
