order_id,customer_id,order_date,order_channel,order_status,gross_amount,discount_amount,net_amount,payment_method,coupon_code
ORD_005902,CUST_00876,2025-11-02 23:15:51,Web,Delivered,267.04,0.0,267.04,Card,SAVE10
ORD_005903,CUST_01993,2025-10-16 04:07:19,App,Delivered,248.86,0.0,248.86,Card,
ORD_005904,CUST_01307,2025-10-25 13:40:16,Web,Delivered,221.73,0.0,221.73,Card,
ORD_005905,CUST_00878,2025-12-23 02:53:22,App,Delivered,406.13,49.41,356.72,COD,
ORD_005906,CUST_00180,2025-11-16 13:04:04,Web,Delivered,144.61,25.25,119.36,COD,
ORD_005907,CUST_01121,2025-11-10 04:43:55,Web,Delivered,503.35,0.0,503.35,COD,
ORD_005908,CUST_01215,2025-10-23 11:19:39,App,Delivered,861.53,0.0,861.53,Card,
ORD_005909,CUST_01098,2025-12-16 01:11:48,Web,Delivered,521.42,122.1,399.32,Apple Pay,SAVE10
ORD_005910,CUST_00447,2025-11-02 13:56:10,App,Returned,553.13,74.97,478.16,COD,
ORD_005911,CUST_00785,2025-12-14 16:58:33,App,Returned,292.78,0.0,292.78,COD,
ORD_005912,CUST_01521,2025-12-05 14:01:54,App,Delivered,340.65,79.42,261.23,COD,
ORD_005913,CUST_00561,2025-11-19 01:41:18,Call Center,Delivered,398.8,0.0,398.8,COD,
ORD_005914,CUST_00484,2025-11-22 09:24:24,Web,Delivered,389.36,39.39,349.97,Apple Pay,SAVE10
ORD_005915,CUST_00849,2025-11-27 01:07:54,Web,Returned,504.71,43.36,461.35,COD,SAVE10
ORD_005916,CUST_00722,2025-10-18 17:02:40,Call Center,Delivered,818.96,0.0,818.96,COD,
ORD_005917,CUST_00116,2025-12-14 06:45:03,App,Delivered,393.93,0.0,393.93,Wallet,SAVE10
ORD_005918,CUST_00535,2025-10-26 03:52:31,Call Center,Delivered,730.06,0.0,730.06,Card,
ORD_005919,CUST_01122,2025-11-30 11:04:03,App,Delivered,424.77,0.0,424.77,Card,
ORD_005920,CUST_01352,2025-11-24 08:20:57,Web,Delivered,202.65,0.0,202.65,Card,
ORD_005921,CUST_01933,2025-12-15 21:12:21,Web,Delivered,450.43,0.0,450.43,Card,
ORD_005922,CUST_00407,2025-12-06 15:24:30,App,Delivered,467.15,0.0,467.15,Card,SAVE10
ORD_005923,CUST_01337,2025-10-13 20:54:10,App,Delivered,206.9,0.0,206.9,Card,
ORD_005924,CUST_01726,2025-11-23 11:12:31,App,Delivered,775.99,0.0,775.99,COD,
ORD_005925,CUST_00694,2025-11-18 17:31:42,Call Center,In Transit,562.54,46.12,516.42,COD,SAVE10
ORD_005926,CUST_01172,2025-10-09 10:11:46,App,Delivered,665.96,0.0,665.96,Card,
ORD_005927,CUST_01366,2026-01-03 08:46:22,App,Delivered,684.33,86.64,597.69,Card,
ORD_005928,CUST_00495,2025-12-01 13:32:43,Web,Delivered,258.93,18.14,240.79,Card,
ORD_005929,CUST_00948,2025-11-04 20:12:36,App,Cancelled,685.52,0.0,685.52,Wallet,
ORD_005930,CUST_00023,2025-10-22 18:37:42,App,Delivered,165.92,0.0,165.92,Card,SAVE10
ORD_005931,CUST_01129,2026-01-01 11:23:11,Web,Delivered,435.37,43.54,391.83,Card,
ORD_005932,CUST_01699,2025-11-12 12:14:28,App,Delivered,335.19,0.0,335.19,Card,
ORD_005933,CUST_01603,2025-12-17 03:43:27,Web,Cancelled,208.31,41.42,166.89,Apple Pay,
ORD_005934,CUST_01826,2025-11-09 08:20:58,App,Delivered,551.37,0.0,551.37,COD,
ORD_005935,CUST_01825,2025-11-11 14:32:23,App,Delivered,589.57,38.94,550.63,Card,SAVE10
ORD_005936,CUST_00558,2025-10-28 12:19:48,Web,Delivered,253.74,18.38,235.36,Card,SAVE10
ORD_005937,CUST_01617,2025-12-29 04:34:46,App,Delivered,423.6,0.0,423.6,Wallet,
ORD_005938,CUST_00941,2025-10-26 08:38:53,Call Center,Delivered,539.2,0.0,539.2,Card,
ORD_005939,CUST_01683,2025-12-06 06:12:09,Web,Returned,110.96,0.0,110.96,COD,
ORD_005940,CUST_01246,2025-11-15 18:29:51,App,Delivered,580.49,0.0,580.49,COD,
ORD_005941,CUST_00855,2025-12-30 03:18:04,App,Cancelled,232.51,,232.51,COD,
ORD_005942,CUST_01039,2025-10-12 17:00:49,App,Delivered,239.52,0.0,239.52,Wallet,
ORD_005943,CUST_00891,2026-01-03 06:46:10,App,Cancelled,575.67,41.41,534.26,Card,SAVE10
ORD_005944,CUST_01657,2025-12-01 09:02:02,App,Delivered,229.39,0.0,229.39,Apple Pay,SAVE10
ORD_005945,CUST_00078,2025-12-17 12:04:10,Web,Delivered,689.35,66.51,622.84,Wallet,
ORD_005946,CUST_01346,2025-10-17 02:23:32,App,Delivered,372.48,0.0,372.48,Wallet,
ORD_005947,CUST_00807,2025-10-29 12:57:44,App,Delivered,317.34,0.0,317.34,Card,SAVE10
ORD_005948,CUST_01265,2025-11-15 21:17:25,App,Delivered,626.35,120.21,506.14,Card,SAVE10
ORD_005949,CUST_01042,2025-10-11 09:09:04,App,Delivered,428.32,0.0,428.32,Card,
ORD_005950,CUST_00768,2025-11-11 17:25:38,Web,Delivered,455.99,0.0,455.99,COD,
ORD_005951,CUST_00454,2025-10-15 02:08:54,App,Delivered,212.81,0.0,212.81,Card,
ORD_005952,CUST_01467,2025-10-28 20:52:55,App,In Transit,1027.02,0.0,1027.02,Apple Pay,
ORD_005953,CUST_00928,2025-12-08 00:44:54,App,Delivered,888.31,0.0,888.31,Wallet,
ORD_005954,CUST_00277,2025-12-24 06:41:08,Call Center,Cancelled,438.2,0.0,438.2,Wallet,SAVE10
ORD_005955,CUST_01448,2025-11-09 16:16:46,App,Cancelled,344.54,0.0,344.54,COD,
ORD_005956,CUST_01500,2025-10-30 05:54:49,Web,Delivered,521.13,0.0,521.13,COD,
ORD_005957,CUST_01051,2025-12-14 12:04:39,App,Delivered,172.94,15.87,157.07,Card,
ORD_005958,CUST_00514,2025-12-03 11:12:47,Web,Delivered,492.93,94.12,398.81,Apple Pay,
ORD_005959,CUST_01889,2025-11-03 23:10:32,Web,Delivered,85.53,,85.53,COD,
ORD_005960,CUST_00464,2025-11-26 21:41:26,App,Delivered,359.94,0.0,359.94,Card,
ORD_005961,CUST_00807,2025-10-08 17:25:30,Web,Delivered,219.83,0.0,219.83,Wallet,
ORD_005962,CUST_00824,2025-10-28 14:12:24,Web,Delivered,582.71,0.0,582.71,Wallet,
ORD_005963,CUST_00363,2025-11-02 09:53:52,App,Delivered,307.57,37.46,270.11,Card,
ORD_005964,CUST_01407,2025-11-14 14:18:05,App,Delivered,201.77,11.46,190.31,Apple Pay,
ORD_005965,CUST_00751,2025-11-13 19:46:48,Web,Cancelled,696.21,0.0,696.21,Card,SAVE10
ORD_005966,CUST_00525,2025-12-06 22:30:26,Web,Delivered,1738.67,0.0,1738.67,Card,
ORD_005967,CUST_01406,2025-12-11 09:48:05,Web,Delivered,401.82,0.0,401.82,Card,
ORD_005968,CUST_01208,2025-10-12 09:15:19,Web,Delivered,516.97,26.45,490.52,Wallet,
ORD_005969,CUST_01218,2025-11-11 21:33:38,Web,Delivered,280.24,38.53,241.71,COD,
ORD_005970,CUST_01486,2025-10-17 09:37:23,Web,Delivered,315.76,0.0,315.76,Apple Pay,
ORD_005971,CUST_00056,2025-12-23 08:36:47,Web,Delivered,823.54,0.0,823.54,Wallet,
ORD_005972,CUST_01254,2025-10-28 08:37:03,App,Delivered,562.92,0.0,562.92,Wallet,
ORD_005973,CUST_00489,2025-12-19 07:50:30,Call Center,Delivered,568.57,30.68,537.89,Apple Pay,
ORD_005974,CUST_01052,2025-11-11 21:41:15,App,Delivered,295.56,0.0,295.56,Wallet,
ORD_005975,CUST_01856,2025-10-14 09:16:08,App,Delivered,250.64,0.0,250.64,Card,
ORD_005976,CUST_01607,2025-12-01 02:35:24,Web,Delivered,904.12,0.0,904.12,Card,SAVE10
ORD_005977,CUST_00722,2025-12-09 13:26:58,App,Delivered,402.52,0.0,402.52,COD,
ORD_005978,CUST_01984,2025-12-26 09:01:31,App,Delivered,547.34,0.0,547.34,Card,
ORD_005979,CUST_01208,2025-11-21 07:26:15,App,In Transit,262.81,26.16,236.65,Wallet,
ORD_005980,CUST_01449,2025-10-13 18:10:47,Web,Delivered,140.4,0.0,140.4,Apple Pay,
ORD_005981,CUST_01399,2025-10-24 03:28:12,Call Center,Delivered,359.33,80.13,279.2,Card,
ORD_005982,CUST_01892,2025-11-29 14:44:03,Web,Delivered,914.02,123.83,790.19,Card,
ORD_005983,CUST_00041,2025-10-23 11:55:18,App,In Transit,521.54,0.0,521.54,COD,SAVE10
ORD_005984,CUST_01508,2025-12-08 04:32:03,App,In Transit,518.62,50.54,468.08,Wallet,
ORD_005985,CUST_01004,2025-12-08 14:39:56,App,Delivered,345.82,0.0,345.82,COD,
ORD_005986,CUST_00260,2025-11-26 21:48:59,App,Delivered,407.25,0.0,407.25,Card,
ORD_005987,CUST_00441,2025-11-20 16:44:00,App,Delivered,444.99,113.05,331.94,Card,
ORD_005988,CUST_00926,2025-10-12 11:19:28,App,Delivered,482.29,0.0,482.29,COD,SAVE10
ORD_005989,CUST_00856,2025-10-20 08:20:13,App,Delivered,206.69,0.0,206.69,Wallet,SAVE10
ORD_005990,CUST_00084,2025-11-03 14:12:32,App,Delivered,753.5,0.0,753.5,Card,SAVE10
ORD_005991,CUST_00046,2025-12-30 12:03:13,Web,Delivered,569.91,,569.91,Card,
ORD_005992,CUST_00440,2025-10-10 01:10:29,Web,Delivered,456.33,0.0,456.33,COD,
ORD_005993,CUST_01695,2025-10-28 04:11:23,Call Center,Delivered,637.46,0.0,637.46,COD,
ORD_005994,CUST_01880,2025-10-19 05:36:57,Web,In Transit,707.5,0.0,707.5,Wallet,
ORD_005995,CUST_01543,2025-10-26 11:53:46,App,Cancelled,637.55,84.12,553.43,Card,
ORD_005996,CUST_00986,2025-12-29 06:15:16,Web,Delivered,655.18,86.39,568.79,Apple Pay,
ORD_005997,CUST_01869,2025-11-16 18:17:14,App,Delivered,316.11,0.0,316.11,Card,
ORD_005998,CUST_01462,2025-12-16 11:49:37,Web,In Transit,415.45,,415.45,COD,
ORD_005999,CUST_00136,2025-11-22 05:09:59,Web,Delivered,690.35,0.0,690.35,Wallet,SAVE10
ORD_006000,CUST_01207,2025-12-11 15:10:16,Web,Delivered,373.9,0.0,373.9,COD,
ORD_006001,CUST_01733,2025-11-05 05:48:22,Call Center,Delivered,617.68,0.0,617.68,Card,
ORD_006002,CUST_01196,2025-12-15 19:16:43,Web,Delivered,302.45,28.22,274.23,Card,
ORD_006003,CUST_00909,2025-10-24 14:04:29,Web,Delivered,281.21,0.0,281.21,COD,
ORD_006004,CUST_00861,2025-10-20 21:21:19,App,Delivered,486.06,0.0,486.06,COD,SAVE10
ORD_006005,CUST_00788,2025-11-20 11:42:54,Call Center,Delivered,817.54,229.98,587.56,Card,
ORD_006006,CUST_00590,2025-12-25 08:27:42,App,Delivered,573.15,33.3,539.85,Card,
ORD_006007,CUST_01952,2025-11-24 18:38:03,Call Center,Delivered,464.32,0.0,464.32,Wallet,
ORD_006008,CUST_00956,2025-11-08 23:05:12,App,In Transit,570.02,0.0,570.02,Wallet,
ORD_006009,CUST_00690,2025-12-01 05:32:35,App,Delivered,511.59,80.86,430.73,Card,
ORD_006010,CUST_00539,2025-10-30 09:15:08,Web,Delivered,283.42,0.0,283.42,Apple Pay,
ORD_006011,CUST_01144,2025-10-13 11:59:18,App,Delivered,381.74,0.0,381.74,COD,SAVE10
ORD_006012,CUST_01305,2025-12-30 16:41:51,Web,Delivered,208.82,0.0,208.82,COD,
ORD_006013,CUST_01332,2025-12-12 12:11:32,App,Delivered,521.0,0.0,521.0,Card,SAVE10
ORD_006014,CUST_00708,2025-12-10 22:22:42,Web,Delivered,709.98,0.0,709.98,Wallet,
ORD_006015,CUST_01301,2025-12-28 18:24:40,Web,In Transit,763.87,76.22,687.65,Apple Pay,
ORD_006016,CUST_01554,2025-11-13 10:15:08,Web,Returned,365.92,,365.92,Card,
ORD_006017,CUST_00295,2025-12-31 04:13:13,App,Delivered,274.15,34.68,239.47,COD,
ORD_006018,CUST_01807,2025-12-21 22:40:36,App,In Transit,537.64,0.0,537.64,Wallet,
ORD_006019,CUST_00053,2025-10-30 11:08:05,Web,Delivered,200.68,0.0,200.68,Apple Pay,
ORD_006020,CUST_00806,2025-11-29 14:04:34,App,Cancelled,173.06,16.78,156.28,Card,
ORD_006021,CUST_01456,2025-10-07 03:03:37,App,Returned,592.85,99.0,493.85,Wallet,
ORD_006022,CUST_00052,2025-10-22 06:00:38,Web,Delivered,108.75,27.53,81.22,Card,
ORD_006023,CUST_00728,2025-11-07 15:14:32,App,In Transit,458.37,0.0,458.37,COD,
ORD_006024,CUST_00072,2025-12-06 03:35:09,App,Delivered,550.04,0.0,550.04,Wallet,SAVE10
ORD_006025,CUST_00028,2025-10-23 06:51:58,App,Delivered,192.36,22.56,169.8,COD,SAVE10
ORD_006026,CUST_00469,2025-10-10 00:48:12,App,Cancelled,966.59,0.0,966.59,Card,SAVE10
ORD_006027,CUST_01936,2025-11-09 05:17:29,Web,Delivered,187.23,20.03,167.2,COD,
ORD_006028,CUST_00764,2026-01-03 17:51:41,App,Delivered,809.22,141.13,668.09,Card,SAVE10
ORD_006029,CUST_00886,2025-10-29 09:56:41,Call Center,Delivered,817.18,0.0,817.18,Card,
ORD_006030,CUST_00912,2025-12-28 00:01:24,App,Cancelled,683.59,85.18,598.41,COD,
ORD_006031,CUST_00547,2025-12-24 01:03:18,App,Delivered,571.17,0.0,571.17,Apple Pay,SAVE10
ORD_006032,CUST_01425,2026-01-03 12:42:36,Web,Delivered,529.4,89.32,440.08,Wallet,
ORD_006033,CUST_00201,2025-11-27 09:12:11,App,Delivered,230.89,22.22,208.67,Card,
ORD_006034,CUST_01785,2025-11-25 05:12:28,Web,Returned,276.15,0.0,276.15,Wallet,SAVE10
ORD_006035,CUST_01635,2025-11-28 12:46:42,Web,Delivered,350.92,43.98,306.94,Card,
ORD_006036,CUST_00820,2025-10-28 08:21:57,App,Cancelled,452.69,56.59,396.1,Card,
ORD_006037,CUST_01490,2025-12-28 03:14:19,Web,In Transit,361.14,0.0,361.14,COD,
ORD_006038,CUST_01676,2025-11-16 17:52:23,App,Delivered,394.82,107.65,287.17,Card,
ORD_006039,CUST_01619,2025-10-25 06:23:08,App,Delivered,230.31,0.0,230.31,Wallet,SAVE10
ORD_006040,CUST_00560,2025-12-30 07:02:07,App,Delivered,858.23,209.04,649.19,COD,
ORD_006041,CUST_01814,2025-11-04 14:08:01,Call Center,Delivered,497.23,0.0,497.23,COD,SAVE10
ORD_006042,CUST_00379,2025-11-15 09:00:37,App,Delivered,961.48,0.0,961.48,Card,
ORD_006043,CUST_01784,2025-10-06 13:46:14,Web,In Transit,197.5,0.0,197.5,Card,SAVE10
ORD_006044,CUST_01919,2025-12-22 00:31:07,App,In Transit,207.65,0.0,207.65,Wallet,SAVE10
ORD_006045,CUST_01201,2026-01-01 05:20:38,App,Delivered,699.32,77.02,622.3,Card,
ORD_006046,CUST_01076,2025-12-06 00:42:26,App,Delivered,345.84,0.0,345.84,COD,
ORD_006047,CUST_00079,2025-12-20 07:07:57,Web,Delivered,752.59,207.4,545.19,Card,SAVE10
ORD_006048,CUST_01409,2025-12-17 14:52:13,Web,Delivered,653.47,0.0,653.47,Card,
ORD_006049,CUST_00834,2025-10-07 14:53:37,App,Delivered,408.35,0.0,408.35,Card,SAVE10
ORD_006050,CUST_01600,2025-11-23 21:15:22,Web,Cancelled,247.5,64.47,183.03,Card,
ORD_006051,CUST_01032,2025-11-12 08:45:35,App,Delivered,258.31,17.8,240.51,Apple Pay,
ORD_006052,CUST_01238,2025-11-30 04:34:26,Call Center,Delivered,303.29,28.78,274.51,Apple Pay,
ORD_006053,CUST_00025,2025-11-09 16:09:02,Web,Delivered,443.13,0.0,443.13,COD,
ORD_006054,CUST_00450,2025-11-16 03:47:54,Web,Delivered,575.81,75.42,500.39,COD,
ORD_006055,CUST_00768,2025-11-21 12:13:37,Web,Delivered,252.43,0.0,252.43,Card,
ORD_006056,CUST_00755,2025-11-25 01:20:42,App,Delivered,272.56,53.18,219.38,Wallet,
ORD_006057,CUST_01993,2025-10-29 13:05:28,Web,In Transit,260.5,37.33,223.17,Card,
ORD_006058,CUST_01481,2025-11-26 00:26:43,Web,Delivered,1225.16,100.14,1125.02,Card,
ORD_006059,CUST_01485,2025-10-20 14:17:21,App,Delivered,329.21,40.88,288.33,Card,
ORD_006060,CUST_00198,2025-12-22 20:21:06,Web,Delivered,515.56,0.0,515.56,Card,SAVE10
ORD_006061,CUST_01118,2025-11-05 02:42:20,App,Returned,675.21,45.82,629.39,Card,SAVE10
ORD_006062,CUST_01743,2025-11-05 21:57:55,App,Delivered,274.76,0.0,274.76,Card,
ORD_006063,CUST_01971,2025-11-26 12:36:14,App,In Transit,555.08,0.0,555.08,Apple Pay,SAVE10
ORD_006064,CUST_00437,2025-10-28 13:07:11,App,In Transit,552.06,0.0,552.06,Wallet,SAVE10
ORD_006065,CUST_01551,2025-11-27 17:38:05,App,Delivered,251.87,0.0,251.87,COD,
ORD_006066,CUST_00690,2026-01-01 10:06:33,Web,In Transit,329.85,33.39,296.46,Card,SAVE10
ORD_006067,CUST_01991,2025-11-26 18:44:12,App,Delivered,555.02,0.0,555.02,Card,
ORD_006068,CUST_01402,2025-10-25 01:04:53,Web,Delivered,390.85,22.15,368.7,COD,
ORD_006069,CUST_00587,2025-12-30 02:33:08,App,Delivered,715.43,89.42,626.01,Wallet,
ORD_006070,CUST_00104,2025-11-28 17:45:38,App,In Transit,205.21,0.0,205.21,Apple Pay,
ORD_006071,CUST_01830,2025-12-18 09:30:55,App,Returned,751.24,0.0,751.24,Card,
ORD_006072,CUST_01704,2025-11-03 23:35:53,App,Cancelled,406.56,0.0,406.56,Card,
ORD_006073,CUST_01986,2025-11-01 08:23:03,Web,Delivered,366.3,0.0,366.3,COD,SAVE10
ORD_006074,CUST_00627,2025-10-11 14:27:03,Web,Delivered,583.89,0.0,583.89,Apple Pay,
ORD_006075,CUST_01063,2025-12-08 21:15:18,App,Delivered,378.43,0.0,378.43,COD,
ORD_006076,CUST_00458,2025-10-17 00:53:38,App,Delivered,460.05,59.9,400.15,COD,
ORD_006077,CUST_00364,2025-12-15 14:07:41,Web,Delivered,645.52,0.0,645.52,Card,SAVE10
ORD_006078,CUST_01809,2025-12-07 20:39:42,App,Delivered,508.39,0.0,508.39,Wallet,
ORD_006079,CUST_00135,2025-10-06 09:06:39,App,Returned,686.63,133.78,552.85,COD,
ORD_006080,CUST_00374,2025-12-15 19:53:20,Web,Delivered,357.11,86.85,270.26,Card,
ORD_006081,CUST_01256,2025-12-19 11:08:04,App,Delivered,512.7,47.46,465.24,COD,
ORD_006082,CUST_00039,2025-11-02 18:39:01,Call Center,Delivered,882.21,0.0,882.21,COD,
ORD_006083,CUST_01988,2025-12-01 13:56:42,Web,Delivered,175.64,25.38,150.26,Card,SAVE10
ORD_006084,CUST_01827,2025-11-04 11:35:50,App,Returned,527.31,0.0,527.31,Card,
ORD_006085,CUST_00819,2025-11-27 11:27:42,App,Delivered,623.62,0.0,623.62,Card,
ORD_006086,CUST_00047,2025-12-08 06:12:46,Web,Delivered,838.92,0.0,838.92,Apple Pay,SAVE10
ORD_006087,CUST_00036,2025-11-12 22:51:55,App,Delivered,520.31,0.0,520.31,Card,
ORD_006088,CUST_01856,2025-10-29 19:53:56,Call Center,Returned,556.47,139.34,417.13,Card,
ORD_006089,CUST_00095,2025-11-14 01:14:27,Web,Delivered,308.05,26.4,281.65,Card,
ORD_006090,CUST_00985,2025-12-28 01:24:17,App,Delivered,771.91,0.0,771.91,COD,SAVE10
ORD_006091,CUST_01385,2025-10-30 09:59:32,Web,Delivered,589.82,0.0,589.82,Card,
ORD_006092,CUST_01549,2025-11-26 18:59:20,App,Delivered,301.24,0.0,301.24,Wallet,SAVE10
ORD_006093,CUST_01170,2025-10-15 08:23:47,App,Cancelled,281.55,70.4,211.15,Card,
ORD_006094,CUST_01941,2025-10-09 12:00:45,Web,Delivered,381.73,0.0,381.73,Card,
ORD_006095,CUST_00368,2026-01-01 20:53:37,Web,Delivered,444.93,0.0,444.93,COD,
ORD_006096,CUST_00065,2025-10-30 19:35:24,Web,Delivered,419.14,0.0,419.14,Card,SAVE10
ORD_006097,CUST_01252,2025-10-19 01:43:49,App,Returned,429.46,0.0,429.46,Card,SAVE10
ORD_006098,CUST_00754,2025-11-06 17:32:55,Web,Delivered,377.12,109.14,267.98,Apple Pay,SAVE10
ORD_006099,CUST_01544,2025-11-24 12:00:08,App,In Transit,428.58,67.75,360.83,COD,SAVE10
ORD_006100,CUST_00816,2025-12-02 21:53:10,Web,Delivered,697.57,0.0,697.57,Wallet,SAVE10
ORD_006101,CUST_01877,2025-11-12 19:31:41,Web,In Transit,585.27,0.0,585.27,Card,
ORD_006102,CUST_01579,2025-11-27 09:33:48,Web,Returned,191.82,0.0,191.82,COD,
ORD_006103,CUST_00756,2025-11-16 07:37:53,Web,Delivered,733.17,107.2,625.97,Wallet,
ORD_006104,CUST_00181,2025-11-27 19:28:26,Web,Delivered,519.44,0.0,519.44,Card,
ORD_006105,CUST_01525,2025-11-05 04:06:44,Call Center,Delivered,249.67,0.0,249.67,COD,
ORD_006106,CUST_00597,2025-10-21 21:45:40,Call Center,In Transit,459.96,0.0,459.96,Wallet,
ORD_006107,CUST_01179,2025-12-15 19:41:42,Web,Delivered,300.09,0.0,300.09,Card,
ORD_006108,CUST_00787,2025-11-21 11:38:04,Call Center,Delivered,300.7,26.65,274.05,Card,
ORD_006109,CUST_01559,2025-12-27 10:27:58,Web,Delivered,376.96,0.0,376.96,Wallet,
ORD_006110,CUST_00627,2025-10-28 09:33:24,Web,Delivered,730.2,0.0,730.2,Card,
ORD_006111,CUST_01842,2025-11-30 10:52:26,App,Delivered,111.26,5.78,105.48,COD,
ORD_006112,CUST_01459,2025-11-03 22:43:09,App,Cancelled,328.49,16.94,311.55,Card,SAVE10
ORD_006113,CUST_01835,2025-10-07 08:43:01,Web,Cancelled,601.72,0.0,601.72,COD,SAVE10
ORD_006114,CUST_01123,2025-11-29 14:59:25,App,Delivered,1122.67,0.0,1122.67,COD,
ORD_006115,CUST_00616,2025-10-27 02:17:28,Web,Delivered,1395.88,169.76,1226.12,COD,
ORD_006116,CUST_01396,2025-11-14 04:32:18,App,Delivered,384.78,0.0,384.78,Apple Pay,
ORD_006117,CUST_01587,2025-12-03 07:52:02,App,Delivered,228.47,23.74,204.73,Card,
ORD_006118,CUST_01386,2025-11-12 14:57:27,Web,Delivered,538.63,0.0,538.63,Wallet,
ORD_006119,CUST_00112,2025-11-11 20:07:05,Call Center,Delivered,585.95,0.0,585.95,COD,SAVE10
ORD_006120,CUST_00453,2025-11-24 22:48:27,App,Delivered,707.46,,707.46,COD,
ORD_006121,CUST_00756,2025-11-20 21:46:45,Web,Delivered,538.31,0.0,538.31,Card,
ORD_006122,CUST_01193,2025-12-14 00:30:51,Web,Delivered,214.63,0.0,214.63,Card,
ORD_006123,CUST_00584,2025-10-12 08:40:34,App,Delivered,119.85,22.7,97.15,Wallet,
ORD_006124,CUST_00139,2025-11-06 13:31:13,App,Delivered,761.23,0.0,761.23,Card,
ORD_006125,CUST_01872,2025-12-12 13:59:08,App,Delivered,661.89,90.19,571.7,Card,SAVE10
ORD_006126,CUST_00231,2025-11-12 10:55:45,App,Delivered,256.01,29.39,226.62,Card,
ORD_006127,CUST_01263,2025-11-04 09:25:21,App,Delivered,248.6,0.0,248.6,COD,
ORD_006128,CUST_00984,2025-11-10 22:30:38,App,Delivered,993.83,143.8,850.03,COD,
ORD_006129,CUST_00253,2025-11-11 08:47:32,App,In Transit,711.19,87.89,623.3,Apple Pay,
ORD_006130,CUST_01460,2025-10-28 03:05:50,Web,Delivered,379.14,0.0,379.14,Wallet,
ORD_006131,CUST_01943,2025-11-09 14:12:11,Web,Delivered,280.37,0.0,280.37,Wallet,
ORD_006132,CUST_00561,2025-10-27 07:23:00,Web,Delivered,372.88,103.95,268.93,Card,
ORD_006133,CUST_01446,2025-10-27 19:04:31,App,Delivered,328.97,38.67,290.3,Card,
ORD_006134,CUST_01327,2025-12-07 04:28:17,Web,Delivered,588.09,41.25,546.84,Card,
ORD_006135,CUST_00072,2025-11-09 00:50:39,Web,In Transit,492.55,41.67,450.88,Card,
ORD_006136,CUST_01287,2025-12-10 23:27:42,App,Delivered,308.88,31.19,277.69,Apple Pay,SAVE10
ORD_006137,CUST_01858,2025-12-31 14:20:35,Call Center,Cancelled,613.33,0.0,613.33,Wallet,
ORD_006138,CUST_00222,2025-10-25 19:27:18,Web,Cancelled,289.85,85.99,203.86,Card,
ORD_006139,CUST_01101,2025-11-30 14:17:06,Web,Delivered,314.6,26.02,288.58,Apple Pay,SAVE10
ORD_006140,CUST_00062,2025-10-16 20:50:44,Web,In Transit,397.1,52.59,344.51,Wallet,
ORD_006141,CUST_01495,2025-11-21 04:13:30,App,Delivered,717.31,0.0,717.31,Apple Pay,SAVE10
ORD_006142,CUST_01181,2025-12-26 12:46:32,App,Delivered,295.53,64.77,230.76,Card,
ORD_006143,CUST_00806,2025-11-18 05:34:28,App,Returned,653.96,85.46,568.5,Card,SAVE10
ORD_006144,CUST_00125,2025-10-30 19:34:16,App,Delivered,989.9,79.77,910.13,COD,
ORD_006145,CUST_00741,2025-12-06 06:53:20,App,Delivered,338.32,0.0,338.32,Card,SAVE10
ORD_006146,CUST_01876,2026-01-02 08:19:36,Web,Delivered,10521.74,59.99,10461.75,COD,
ORD_006147,CUST_00161,2025-11-12 12:17:49,App,Delivered,755.62,0.0,755.62,Card,
ORD_006148,CUST_00541,2025-12-02 14:33:08,Call Center,Delivered,1459.7,110.76,1348.94,Wallet,
ORD_006149,CUST_00626,2025-10-15 03:10:31,Web,Cancelled,551.17,0.0,551.17,Card,SAVE10
ORD_006150,CUST_01615,2025-12-09 17:31:00,App,Delivered,405.82,0.0,405.82,COD,
ORD_006151,CUST_01559,2025-11-20 02:32:13,App,In Transit,880.72,0.0,880.72,Apple Pay,
ORD_006152,CUST_00106,2025-10-14 13:34:39,App,Delivered,619.48,0.0,619.48,Wallet,
ORD_006153,CUST_01155,2025-12-01 18:43:49,Call Center,Delivered,594.56,75.51,519.05,Wallet,
ORD_006154,CUST_01381,2025-10-20 08:01:43,Web,Delivered,558.87,0.0,558.87,COD,
ORD_006155,CUST_01709,2025-10-20 20:30:25,App,Delivered,1014.64,0.0,1014.64,Card,
ORD_006156,CUST_00776,2025-12-23 21:16:02,Call Center,Delivered,329.56,32.04,297.52,Card,
ORD_006157,CUST_01878,2025-12-19 08:16:26,Web,Cancelled,686.95,65.45,621.5,Card,
ORD_006158,CUST_01909,2025-11-16 06:15:36,App,Delivered,560.41,153.24,407.17,Card,
ORD_006159,CUST_01821,2025-10-23 01:32:52,Web,Delivered,785.08,0.0,785.08,Wallet,SAVE10
ORD_006160,CUST_00002,2025-10-09 20:31:00,Web,Delivered,318.55,38.11,280.44,Card,SAVE10
ORD_006161,CUST_00233,2025-12-13 16:20:40,App,Delivered,226.86,0.0,226.86,Card,SAVE10
ORD_006162,CUST_00369,2025-10-28 14:50:01,Web,Delivered,1013.23,107.26,905.97,COD,
ORD_006163,CUST_01275,2025-11-06 00:30:10,App,Delivered,166.46,10.6,155.86,COD,
ORD_006164,CUST_00946,2026-01-01 10:45:55,App,Cancelled,303.91,35.71,268.2,Card,
ORD_006165,CUST_01857,2025-10-20 21:03:43,App,In Transit,191.34,0.0,191.34,Card,SAVE10
